"file","id","source","target","note"
"KSDATA","KSDATA:0201","Balch","","艦船名（詳表）"
"KSDATA","KSDATA:0202","Mahan","","艦船名（詳表）"
"KSDATA","KSDATA:0203","Cummings","","艦船名（詳表）"
"KSDATA","KSDATA:0204","Cassin","","艦船名（詳表）"
"KSDATA","KSDATA:0205","Shaw","","艦船名（詳表）"
"KSDATA","KSDATA:0206","Downes","","艦船名（詳表）"
"KSDATA","KSDATA:0207","Cushing","","艦船名（詳表）"
"KSDATA","KSDATA:0208","Fanning","","艦船名（詳表）"
"KSDATA","KSDATA:0209","Craven","","艦船名（詳表）"
"KSDATA","KSDATA:0210","Helm","","艦船名（詳表）"
"KSDATA","KSDATA:0211","Mugford","","艦船名（詳表）"
"KSDATA","KSDATA:0212","Benham","","艦船名（詳表）"
"KSDATA","KSDATA:0213","Ellet","","艦船名（詳表）"
"KSDATA","KSDATA:0214","Sims","","艦船名（詳表）"
"KSDATA","KSDATA:0215","Hughes","","艦船名（詳表）"
"KSDATA","KSDATA:0216","Hammann","","艦船名（詳表）"
"KSDATA","KSDATA:0217","ssel","","艦船名（詳表）"
"KSDATA","KSDATA:0218","Russell","","艦船名（詳表）"
"KSDATA","KSDATA:0219","Walke","","艦船名（詳表）"
"KSDATA","KSDATA:0220","Benson","","艦船名（詳表）"
"KSDATA","KSDATA:0221","Livermore","","艦船名（詳表）"
"KSDATA","KSDATA:0222","Gwin","","艦船名（詳表）"
"KSDATA","KSDATA:0223","Meredith","","艦船名（詳表）"
"KSDATA","KSDATA:0224","Grayson","","艦船名（詳表）"
"KSDATA","KSDATA:0225","Monssen","","艦船名（詳表）"
"KSDATA","KSDATA:0226","Intrepid","","艦船名（詳表）"
"KSDATA","KSDATA:0227","Bunker Hill","","艦船名（詳表）"
"KSDATA","KSDATA:0228","Independence","","艦船名（詳表）"
"KSDATA","KSDATA:0229","N.Carolina","","艦船名（詳表）"
"KSDATA","KSDATA:0230","Washington","","艦船名（詳表）"
"KSDATA","KSDATA:0231","Baltimore","","艦船名（詳表）"
"KSDATA","KSDATA:0232","Boston","","艦船名（詳表）"
"KSDATA","KSDATA:0233","De Haven","","艦船名（詳表）"
"KSDATA","KSDATA:0234","Formidable","","艦船名（詳表）"
"KSDATA","KSDATA:0235","Indomitable","","艦船名（詳表）"
"KSDATA","KSDATA:0236","Hermes","","艦船名（詳表）"
"KSDATA","KSDATA:0237","R.Sovereign","","艦船名（詳表）"
"KSDATA","KSDATA:0238","Revenge","","艦船名（詳表）"
"KSDATA","KSDATA:0239","Ramillies","","艦船名（詳表）"
"KSDATA","KSDATA:0240","Resolution","","艦船名（詳表）"
"KSDATA","KSDATA:0241","P.of Wales","","艦船名（詳表）"
"KSDATA","KSDATA:0242","Repulse","","艦船名（詳表）"
"KSDATA","KSDATA:0243","Warspite","","艦船名（詳表）"
"KSDATA","KSDATA:0244","Cornwall","","艦船名（詳表）"
"KSDATA","KSDATA:0245","Dorsetshire","","艦船名（詳表）"
"KSDATA","KSDATA:0246","Exeter","","艦船名（詳表）"
"KSDATA","KSDATA:0247","!'E","","艦船名（詳表）"
"KSDATA","KSDATA:0248","Danae","","艦船名（詳表）"
"KSDATA","KSDATA:0249","Dragon","","艦船名（詳表）"
"KSDATA","KSDATA:0250","Durban","","艦船名（詳表）"
"KSDATA","KSDATA:0251","Emerald","","艦船名（詳表）"
"KSDATA","KSDATA:0252","Express","","艦船名（詳表）"
"KSDATA","KSDATA:0253","Electra","","艦船名（詳表）"
"KSDATA","KSDATA:0254","Tenedos","","艦船名（詳表）"
"KSDATA","KSDATA:0255","Australia","","艦船名（詳表）"
"KSDATA","KSDATA:0256","Canberra","","艦船名（詳表）"
"KSDATA","KSDATA:0257","Perth","","艦船名（詳表）"
"KSDATA","KSDATA:0258","Sydney","","艦船名（詳表）"
"KSDATA","KSDATA:0259","Hobart","","艦船名（詳表）"
"KSDATA","KSDATA:0260","Vampire","","艦船名（詳表）"
