"file","id","offset","source","target","note"
"SSNAME.TK2","SSNAME.TK2:0011","11","Joefish","",""
"SSNAME.TK2","SSNAME.TK2:0012","12","Stickleback","",""
"SSNAME.TK2","SSNAME.TK2:0013","13","Spinacks","",""
"SSNAME.TK2","SSNAME.TK2:0014","14","Talbot","",""
"SSNAME.TK2","SSNAME.TK2:0015","15","Diodon","",""
"SSNAME.TK2","SSNAME.TK2:0016","16","Tiburon","",""
"SSNAME.TK2","SSNAME.TK2:0017","17","Dogfish","",""
"SSNAME.TK2","SSNAME.TK2:0018","18","Dorado","",""
"SSNAME.TK2","SSNAME.TK2:0019","19","Nerka","",""
"SSNAME.TK2","SSNAME.TK2:0020","20","Needlefish","",""
"SSNAME.TK2","SSNAME.TK2:0021","21","Halfbeak","",""
"SSNAME.TK2","SSNAME.TK2:0022","22","Whiting","",""
"SSNAME.TK2","SSNAME.TK2:0023","23","Pompano","",""
"SSNAME.TK2","SSNAME.TK2:0024","24","Unicorn","",""
"SSNAME.TK2","SSNAME.TK2:0025","25","I-80","",""
"SSNAME.TK2","SSNAME.TK2:0026","26","I-81","",""
"SSNAME.TK2","SSNAME.TK2:0027","27","I-90","",""
"SSNAME.TK2","SSNAME.TK2:0028","28","I-91","",""
"SSNAME.TK2","SSNAME.TK2:0029","29","I-100","",""
"SSNAME.TK2","SSNAME.TK2:0030","30","I-200","",""
"SSNAME.TK2","SSNAME.TK2:0031","31","I-201","",""
"SSNAME.TK2","SSNAME.TK2:0032","32","I-500","",""
"SSNAME.TK2","SSNAME.TK2:0033","33","I-501","",""
"SSNAME.TK2","SSNAME.TK2:0034","34","I-600","",""
"SSNAME.TK2","SSNAME.TK2:0035","35","I-601","",""
"SSNAME.TK2","SSNAME.TK2:0036","36","I-700","",""
"SSNAME.TK2","SSNAME.TK2:0037","37","I-701","",""
"SSNAME.TK2","SSNAME.TK2:0038","38","I-800","",""
"SSNAME.TK2","SSNAME.TK2:0039","39","I-801","",""
