"file","id","source","target","note"
"ARDATA","ARDATA:0066","9Matsunaga","9松永貞市","將領（日本海軍）"
"ARDATA","ARDATA:0067","Crutchley","克拉奇利","將領（日本海軍）"
"ARDATA","ARDATA:0068","F29Kondo","F29近藤信竹","將領（日本海軍）"
"ARDATA","ARDATA:0069","1Takagi","1高木武雄","將領（日本海軍）"
"ARDATA","ARDATA:0070","9Ugaki","9宇垣纏","將領（日本海軍）"
"ARDATA","ARDATA:0071","Nimitz","尼米茲","將領（日本海軍）"
"ARDATA","ARDATA:0072","Fletcher","佛萊徹","將領（日本海軍）"
"ARDATA","ARDATA:0073",")Kinkaid",")金凱德","將領（日本海軍）"
"ARDATA","ARDATA:0074","1Mitscher","1密茲契","將領（日本海軍）"
"ARDATA","ARDATA:0075","Ghormley","戈姆利","將領（日本海軍）"
"ARDATA","ARDATA:0076","1Yamamoto","1山本五十六","將領（日本海軍）"
"ARDATA","ARDATA:0077","Toyoda","豐田副武","將領（日本海軍）"
"ARDATA","ARDATA:0078","F21Koga","F21古賀峯一","將領（日本海軍）"
"ARDATA","ARDATA:0079","Kondo","近藤信竹","將領（日本海軍）"
"ARDATA","ARDATA:0080","Tsukahara","塚原二四三","將領（日本海軍）"
"ARDATA","ARDATA:0081","Ito","伊藤整一","將領（日本海軍）"
"ARDATA","ARDATA:0082","1Onishi","1大西瀧治郎","將領（日本海軍）"
"ARDATA","ARDATA:0083","1Hara","1原忠一","將領（日本海軍）"
"ARDATA","ARDATA:0084","Jyojima","城島高次","將領（日本海軍）"
"ARDATA","ARDATA:0085","1Kimura","1木村昌福","將領（日本海軍）"
"ARDATA","ARDATA:0086","Spruance","史普魯恩斯","將領（日本海軍）"
"ARDATA","ARDATA:0087","9Turner","9特納","將領（日本海軍）"
"ARDATA","ARDATA:0088",")Fitch",")費區","將領（日本海軍）"
"ARDATA","ARDATA:0089","1Lee","1李","將領（日本海軍）"
"ARDATA","ARDATA:0090","9Callaghan","9卡拉漢","將領（日本海軍）"
"ARDATA","ARDATA:0091","1Harrill","1哈里爾","將領（日本海軍）"
"ARDATA","ARDATA:0092","1Davison","1戴維森","將領（日本海軍）"
"ARDATA","ARDATA:0093","Mountbatten","蒙巴頓","將領（日本海軍）"
"ARDATA","ARDATA:0094","1Abe","1阿部弘毅","將領（日本海軍）"
"ARDATA","ARDATA:0095","1Omori","1大森仙太郎","將領（日本海軍）"
"ARDATA","ARDATA:0096","1Yamaguchi","1山口多聞","將領（日本海軍）"
"ARDATA","ARDATA:0097","Vandegrift","范德格里夫特","將領（日本海軍）"
"ARDATA","ARDATA:0098","1McCain","1麥凱恩","將領（日本海軍）"
"ARDATA","ARDATA:0099","9Hoover","9胡佛","將領（日本海軍）"
"ARDATA","ARDATA:0100","<<9Fletcher","<<9佛萊徹","將領（日本海軍）"
"ARDATA","ARDATA:0101","1Smith","1史密斯","將領（日本海軍）"
"ARDATA","ARDATA:0102","1Wright","1萊特","將領（日本海軍）"
"ARDATA","ARDATA:0103","9Montgomery","9蒙哥馬利","將領（日本海軍）"
"ARDATA","ARDATA:0104","1Sprague","1史普拉格","將領（日本海軍）"
"ARDATA","ARDATA:0105","1Somerville","1薩默維爾","將領（日本海軍）"
"ARDATA","ARDATA:0106","9Kusaka(J)","9草鹿任一","將領（日本海軍）"
"ARDATA","ARDATA:0107","<<1Vandegrift","<<1范德格里夫特","將領（日本海軍）"
"ARDATA","ARDATA:0108","!McCain","!麥凱恩","將領（日本海軍）"
"ARDATA","ARDATA:0109","F21Phillips","F21菲利普斯","將領（日本海軍）"
"GRDATA","GRDATA:0000","Hata","畑俊六","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0001","<<(","<<(","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0002","Terauchi","寺內壽一","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0003","F2(!Umezu","F2(!梅津美治郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0004","!Okamura","!岡村寧次","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0005","Itagaki","板垣征四郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0006","Yamashita","山下奉文","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0007","Imamura","今村均","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0008","Ushijima","牛島滿","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0009","Honma","本間雅晴","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0010","Hyakutake","百武晴吉","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0011","Mutaguchi","牟田口廉也","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0012","Iida","飯田祥二郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0013","Adachi","安達二十三","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0014","Kuribayashi","栗林忠道","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0015","Miyazaki","宮崎繁三郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0016","MacArthur","麥克阿瑟","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0017","F2(","F2(","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0018","Eichelberg.","艾克爾伯格","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0019","Swift","史威夫特","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0020","Wainwright","溫萊特","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0021","()Krueger","()克魯格","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0022","Stilwell","史迪威","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0023","Sutherland","薩瑟蘭","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0024","(!Kenney","(!肯尼","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0025","Wedemeyer","魏德邁","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0026","Chennault","陳納德","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0027","Willoughby","威洛比","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0028","Wavell","韋維爾","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0029","Auchinleck","奧金萊克","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0030","Slim","斯利姆","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0031","Percival","珀西瓦爾","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0032","<)Imamura","<)今村均","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0033","(!Ushijima","(!牛島滿","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0034","(!Hyakutake","(!百武晴吉","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0035",")Iida",")飯田祥二郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0036","Umezu","梅津美治郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0037","()Mutaguchi","()牟田口廉也","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0038","(!Adachi","(!安達二十三","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0039","F2()Eichelberg.","F2()艾克爾伯格","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0040","()Swift","()史威夫特","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0041","(!Wainwright","(!溫萊特","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0042","Krueger","克魯格","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0043","()Stilwell","()史迪威","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0044","(!Sutherland","(!薩瑟蘭","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0045","(!Wavell","(!韋維爾","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0046","(!Percival","(!珀西瓦爾","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0047","ZZ(","ZZ(","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0048","F2<)Imamura","F2<)今村均","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0049","(!MacArthur","(!麥克阿瑟","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0050","(!Chennault","(!陳納德","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0051","F2(!Slim","F2(!斯利姆","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0052","Okamura","岡村寧次","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0053",")Kuribayashi",")栗林忠道","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0054","()Miyazaki","()宮崎繁三郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0055",")Itagaki",")板垣征四郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0056","F2<","F2<","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0057","()Honma","()本間雅晴","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0058","Kenney","肯尼","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0059","ZZ(!Terauchi","ZZ(!寺內壽一","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0060","!Yamashita","!山下奉文","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0061","E.P.","E.P.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0062","C.E.","C.E.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0063","J.M.","J.M.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0064","J.W.","J.W.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0065","L.H.","L.H.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0066","R.K.","R.K.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0067","W.C.","W.C.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0068","J.C.","J.C.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0069","C.L.","C.L.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0070","C.A.","C.A.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0071","A.E.","A.E.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0072","T.A.","T.A.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0073","!A.M.","!A.M.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0074","!D.","!D.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0075","A.M.","A.M.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0076",")R.",")R.","將領（陸軍／盟軍）"
"KDATA","KDATA:0000","Akagi","赤城","艦船名（簡表）"
"KDATA","KDATA:0001","[Kaga","[加賀","艦船名（簡表）"
"KDATA","KDATA:0002","ZSoryu","Z蒼龍","艦船名（簡表）"
"KDATA","KDATA:0003","IHiryu","I飛龍","艦船名（簡表）"
"KDATA","KDATA:0004","IShokaku","I翔鶴","艦船名（簡表）"
"KDATA","KDATA:0005","THiyo","T飛鷹","艦船名（簡表）"
"KDATA","KDATA:0006","5Shinano","5信濃","艦船名（簡表）"
"KDATA","KDATA:0007","/Taiho","/大鳳","艦船名（簡表）"
"KDATA","KDATA:0008","5Unryu","5雲龍","艦船名（簡表）"
"KDATA","KDATA:0009","AHosho","A鳳翔","艦船名（簡表）"
"KDATA","KDATA:0010","Ryujo","龍驤","艦船名（簡表）"
"KDATA","KDATA:0011","0Ryuho","0龍鳳","艦船名（簡表）"
"KDATA","KDATA:0012","Zuiho","瑞鳳","艦船名（簡表）"
