"file","id","source","target","note"
"KSDATA","KSDATA:0360","!$B","!$B","艦船名（詳表）"
"KSDATA","KSDATA:0361","!+4","!+4","艦船名（詳表）"
"KSDATA","KSDATA:0362","!*7","!*7","艦船名（詳表）"
"KSDATA","KSDATA:0363","!!=","!!=","艦船名（詳表）"
"KSDATA","KSDATA:0364","!#9","!#9","艦船名（詳表）"
"KSDATA","KSDATA:0365","!)5","!)5","艦船名（詳表）"
"KSDATA","KSDATA:0366","!)9","!)9","艦船名（詳表）"
"KSDATA","KSDATA:0367","!(E","!(E","艦船名（詳表）"
"KSDATA","KSDATA:0368","!*?","!*?","艦船名（詳表）"
"KSDATA","KSDATA:0369","!$7","!$7","艦船名（詳表）"
"KSDATA","KSDATA:0370","San Diego","聖地牙哥","艦船名（詳表）"
"KSDATA","KSDATA:0371","San Juan","聖胡安","艦船名（詳表）"
"KSDATA","KSDATA:0372","Aylwin","艾爾文","艦船名（詳表）"
"KSDATA","KSDATA:0373","Selfridge","塞爾弗里奇","艦船名（詳表）"
"KSDATA","KSDATA:0374","McDougal","麥克杜格爾","艦船名（詳表）"
"KSDATA","KSDATA:0375","Winslow","溫斯洛","艦船名（詳表）"
"KSDATA","KSDATA:0376","Drayton","德雷頓","艦船名（詳表）"
"KSDATA","KSDATA:0377","Lamson","拉姆森","艦船名（詳表）"
"KSDATA","KSDATA:0378","Conyngham","科寧厄姆","艦船名（詳表）"
"KSDATA","KSDATA:0379","Bagley","巴格利","艦船名（詳表）"
"KSDATA","KSDATA:0380","Blue","布魯","艦船名（詳表）"
"KSDATA","KSDATA:0381","Ralph Talbot","拉爾夫·塔爾博特","艦船名（詳表）"
"KSDATA","KSDATA:0382","Patterson","帕特森","艦船名（詳表）"
"KSDATA","KSDATA:0383","Lang","蘭格","艦船名（詳表）"
"KSDATA","KSDATA:0384","Maury","莫里","艦船名（詳表）"
"KSDATA","KSDATA:0385","Stack","斯塔克","艦船名（詳表）"
"KSDATA","KSDATA:0386","Sterett","斯特雷特","艦船名（詳表）"
"KSDATA","KSDATA:0387","Wilson","威爾遜","艦船名（詳表）"
"KSDATA","KSDATA:0388","Anderson","安德森","艦船名（詳表）"
"KSDATA","KSDATA:0389","Morris","莫里斯","艦船名（詳表）"
"KSDATA","KSDATA:0390","Aaron Ward","亞倫·沃德","艦船名（詳表）"
"KSDATA","KSDATA:0391","Fletcher","佛萊契爾","艦船名（詳表）"
"KSDATA","KSDATA:0392","Radford","拉德福","艦船名（詳表）"
"KSDATA","KSDATA:0393","Jenkins","詹金斯","艦船名（詳表）"
"KSDATA","KSDATA:0394","Ticonderoga","提康德羅加","艦船名（詳表）"
"KSDATA","KSDATA:0395","Belleau Wood","貝勞伍德","艦船名（詳表）"
"KSDATA","KSDATA:0396","Cowpens","考彭斯","艦船名（詳表）"
"KSDATA","KSDATA:0397","Texas","德克薩斯","艦船名（詳表）"
"KSDATA","KSDATA:0398","New York","紐約","艦船名（詳表）"
"KSDATA","KSDATA:0399","Indiana","印第安納","艦船名（詳表）"
"KSDATA","KSDATA:0400","Wichita","威奇塔","艦船名（詳表）"
"KSDATA","KSDATA:0401","Santa Fe","聖塔菲","艦船名（詳表）"
"KSDATA","KSDATA:0402","J.C.Butler","J.C.巴特勒","艦船名（詳表）"
"KSDATA","KSDATA:0403","Scout","偵察","艦船名（詳表）"
"KSDATA","KSDATA:0404","!$E","!$E","艦船名（詳表）"
"KSDATA","KSDATA:0405","$ *9","$ *9","艦船名（詳表）"
"KSDATA","KSDATA:0406","$*:","$*:","艦船名（詳表）"
"KSDATA","KSDATA:0407","""=Q","""=Q","艦船名（詳表）"
"KSDATA","KSDATA:0408",""":V",""":V","艦船名（詳表）"
"KSDATA","KSDATA:0409","!FE","!FE","艦船名（詳表）"
"KSDATA","KSDATA:0410","Unryu","雲龍","艦船名（詳表）"
"KSDATA","KSDATA:0411","Chitose","千歲","艦船名（詳表）"
"KSDATA","KSDATA:0412","Chiyoda","千代田","艦船名（詳表）"
"KSDATA","KSDATA:0413","Unyo","雲鷹","艦船名（詳表）"
"KSDATA","KSDATA:0414","!'I","!'I","艦船名（詳表）"
"KSDATA","KSDATA:0415","0""#I","0""#I","艦船名（詳表）"
"KSDATA","KSDATA:0416","0"" D","0"" D","艦船名（詳表）"
"KSDATA","KSDATA:0417","0""""A","0""""A","艦船名（詳表）"
"KSDATA","KSDATA:0418","0""'>","0""'>","艦船名（詳表）"
"KSDATA","KSDATA:0419","""""C","""""C","艦船名（詳表）"
"KSDATA","KSDATA:0420","""!A","""!A","艦船名（詳表）"
"KSDATA","KSDATA:0421","""!?","""!?","艦船名（詳表）"
"KSDATA","KSDATA:0422","$##6","$##6","艦船名（詳表）"
"KSDATA","KSDATA:0423","$#'9","$#'9","艦船名（詳表）"
"KSDATA","KSDATA:0424","$#""<","$#""<","艦船名（詳表）"
"KSDATA","KSDATA:0425","$#1R","$#1R","艦船名（詳表）"
"KSDATA","KSDATA:0426","$#0N","$#0N","艦船名（詳表）"
"KSDATA","KSDATA:0427","Kinu","鬼怒","艦船名（詳表）"
"KSDATA","KSDATA:0428","#'C","#'C","艦船名（詳表）"
"KSDATA","KSDATA:0429","# <","# <","艦船名（詳表）"
"KSDATA","KSDATA:0430","Oyodo","大淀","艦船名（詳表）"
"KSDATA","KSDATA:0431","#:<","#:<","艦船名（詳表）"
"KSDATA","KSDATA:0432","Akikaze","秋風","艦船名（詳表）"
"KSDATA","KSDATA:0433","Yunagi","夕凪","艦船名（詳表）"
"KSDATA","KSDATA:0434","Satsuki","皐月","艦船名（詳表）"
"KSDATA","KSDATA:0435","Minazuki","水無月","艦船名（詳表）"
"KSDATA","KSDATA:0436","Usugumo","薄雲","艦船名（詳表）"
"KSDATA","KSDATA:0437","Hibiki","響","艦船名（詳表）"
"KSDATA","KSDATA:0438","Inazuma","電","艦船名（詳表）"
"KSDATA","KSDATA:0439","Yamagumo","山雲","艦船名（詳表）"
"KSDATA","KSDATA:0440","#!c","#!c","艦船名（詳表）"
"KSDATA","KSDATA:0441","Tamanami","玉波","艦船名（詳表）"
"KSDATA","KSDATA:0442","# C","# C","艦船名（詳表）"
"KSDATA","KSDATA:0443","Fujinami","藤波","艦船名（詳表）"
"KSDATA","KSDATA:0444","Hayanami","早波","艦船名（詳表）"
"KSDATA","KSDATA:0445","Hamanami","濱波","艦船名（詳表）"
"KSDATA","KSDATA:0446","Okinami","沖波","艦船名（詳表）"
"KSDATA","KSDATA:0447","Kishinami","岸波","艦船名（詳表）"
"KSDATA","KSDATA:0448","Asashimo","朝霜","艦船名（詳表）"
"KSDATA","KSDATA:0449","Hayashimo","早霜","艦船名（詳表）"
"KSDATA","KSDATA:0450","# ?","# ?","艦船名（詳表）"
"KSDATA","KSDATA:0451","Akishimo","秋霜","艦船名（詳表）"
"KSDATA","KSDATA:0452","Kiyoshimo","清霜","艦船名（詳表）"
"KSDATA","KSDATA:0453","&'!:","&'!:","艦船名（詳表）"
"KSDATA","KSDATA:0454","!46","!46","艦船名（詳表）"
"KSDATA","KSDATA:0455","Suzutsuki","涼月","艦船名（詳表）"
"KSDATA","KSDATA:0456","!74","!74","艦船名（詳表）"
"KSDATA","KSDATA:0457","Hatsutsuki","初月","艦船名（詳表）"
"KSDATA","KSDATA:0458","!6=","!6=","艦船名（詳表）"
"KSDATA","KSDATA:0459","Wakatsuki","若月","艦船名（詳表）"
"KSDATA","KSDATA:0460","!8:","!8:","艦船名（詳表）"
