"file","id","source","target","note"
"KSDATA","KSDATA:0512","Lansdowne","蘭斯當","艦船名（詳表）"
"KSDATA","KSDATA:0513","Lardner","拉德納","艦船名（詳表）"
"KSDATA","KSDATA:0514","McCalla","麥卡拉","艦船名（詳表）"
"KSDATA","KSDATA:0515","La Vallette","拉瓦列特","艦船名（詳表）"
"KSDATA","KSDATA:0516","Nicholas","尼古拉斯","艦船名（詳表）"
"KSDATA","KSDATA:0517","O'Bannon","奧班農","艦船名（詳表）"
"KSDATA","KSDATA:0518","Waller","沃勒","艦船名（詳表）"
"KSDATA","KSDATA:0519","Taylor","泰勒","艦船名（詳表）"
"KSDATA","KSDATA:0520","Stanly","斯坦利","艦船名（詳表）"
"KSDATA","KSDATA:0521","Conway","康威","艦船名（詳表）"
"KSDATA","KSDATA:0522","Cony","科尼","艦船名（詳表）"
"KSDATA","KSDATA:0523","Converse","康弗斯","艦船名（詳表）"
"KSDATA","KSDATA:0524","Foote","富特","艦船名（詳表）"
"KSDATA","KSDATA:0525","Spence","斯彭斯","艦船名（詳表）"
"KSDATA","KSDATA:0526","Thatcher","柴契爾","艦船名（詳表）"
"KSDATA","KSDATA:0527","Miller","米勒","艦船名（詳表）"
"KSDATA","KSDATA:0528","%&.","%&.","艦船名（詳表）"
"KSDATA","KSDATA:0529","Owen","歐文","艦船名（詳表）"
"KSDATA","KSDATA:0530","T.Sullivans","蘇利文兄弟","艦船名（詳表）"
"KSDATA","KSDATA:0531","S.Potter","斯蒂芬·波特","艦船名（詳表）"
"KSDATA","KSDATA:0532","Tingey","廷吉","艦船名（詳表）"
"KSDATA","KSDATA:0533","Yarnall","亞納爾","艦船名（詳表）"
"KSDATA","KSDATA:0534","C.Ausburne","查爾斯·奧斯本","艦船名（詳表）"
"KSDATA","KSDATA:0535","Claxton","克拉克斯頓","艦船名（詳表）"
"KSDATA","KSDATA:0536","Dyson","戴森","艦船名（詳表）"
"KSDATA","KSDATA:0537","Hickox","希科克斯","艦船名（詳表）"
"KSDATA","KSDATA:0538","Hunt","亨特","艦船名（詳表）"
"KSDATA","KSDATA:0539","L.Hancock","路易斯·漢考克","艦船名（詳表）"
"KSDATA","KSDATA:0540","Marshall","馬歇爾","艦船名（詳表）"
"KSDATA","KSDATA:0541","Stockham","斯托克姆","艦船名（詳表）"
"KSDATA","KSDATA:0542","Leyte","雷伊泰","艦船名（詳表）"
"KSDATA","KSDATA:0543","Boxer","拳師","艦船名（詳表）"
"KSDATA","KSDATA:0544","Alaska","阿拉斯加","艦船名（詳表）"
"KSDATA","KSDATA:0545","Guam","關島","艦船名（詳表）"
"KSDATA","KSDATA:0546","Tuscaloosa","塔斯卡盧薩","艦船名（詳表）"
"KSDATA","KSDATA:0547","Augusta","奧古斯塔","艦船名（詳表）"
"KSDATA","KSDATA:0548","$*5","$*5","艦船名（詳表）"
"KSDATA","KSDATA:0549","#*:","#*:","艦船名（詳表）"
"KSDATA","KSDATA:0550","#4C","#4C","艦船名（詳表）"
"KSDATA","KSDATA:0551","""@D","""@D","艦船名（詳表）"
"KSDATA","KSDATA:0552",""":9",""":9","艦船名（詳表）"
"KSDATA","KSDATA:0553","!#=","!#=","艦船名（詳表）"
"KSDATA","KSDATA:0554","!,7","!,7","艦船名（詳表）"
"KSDATA","KSDATA:0555","0"" =","0"" =","艦船名（詳表）"
"KSDATA","KSDATA:0556","0"" B","0"" B","艦船名（詳表）"
"KSDATA","KSDATA:0557","0""(3","0""(3","艦船名（詳表）"
"KSDATA","KSDATA:0558",""""">",""""">","艦船名（詳表）"
"KSDATA","KSDATA:0559","""!3","""!3","艦船名（詳表）"
"KSDATA","KSDATA:0560","""!@","""!@","艦船名（詳表）"
"KSDATA","KSDATA:0561","$#'5","$#'5","艦船名（詳表）"
"KSDATA","KSDATA:0562","$#$<","$#$<","艦船名（詳表）"
"KSDATA","KSDATA:0563","$#(B","$#(B","艦船名（詳表）"
"KSDATA","KSDATA:0564","$#%=","$#%=","艦船名（詳表）"
"KSDATA","KSDATA:0565","$#0@","$#0@","艦船名（詳表）"
"KSDATA","KSDATA:0566","$#/4","$#/4","艦船名（詳表）"
"KSDATA","KSDATA:0567","#!;","#!;","艦船名（詳表）"
"KSDATA","KSDATA:0568","#"">","#"">","艦船名（詳表）"
"KSDATA","KSDATA:0569","#!A","#!A","艦船名（詳表）"
"KSDATA","KSDATA:0570",""".2",""".2","艦船名（詳表）"
"KSDATA","KSDATA:0571","""0B","""0B","艦船名（詳表）"
"KSDATA","KSDATA:0572","""6;","""6;","艦船名（詳表）"
"KSDATA","KSDATA:0573","!(;","!(;","艦船名（詳表）"
"KSDATA","KSDATA:0574","!&?","!&?","艦船名（詳表）"
"KSDATA","KSDATA:0575","!,4","!,4","艦船名（詳表）"
"KSDATA","KSDATA:0576","!)4","!)4","艦船名（詳表）"
"KSDATA","KSDATA:0577","!&D","!&D","艦船名（詳表）"
"KSDATA","KSDATA:0578","!""D","!""D","艦船名（詳表）"
"KSDATA","KSDATA:0579","""$8","""$8","艦船名（詳表）"
"KSDATA","KSDATA:0580","""$5","""$5","艦船名（詳表）"
"KSDATA","KSDATA:0581","""0>","""0>","艦船名（詳表）"
"KSDATA","KSDATA:0582","""06","""06","艦船名（詳表）"
"KSDATA","KSDATA:0583","""05","""05","艦船名（詳表）"
"KSDATA","KSDATA:0584","% C","% C","艦船名（詳表）"
"KSDATA","KSDATA:0585","% 4","% 4","艦船名（詳表）"
"KSDATA","KSDATA:0586","% 9","% 9","艦船名（詳表）"
"KSDATA","KSDATA:0587","% ;","% ;","艦船名（詳表）"
"KSDATA","KSDATA:0588","% A","% A","艦船名（詳表）"
"KSDATA","KSDATA:0589","!,E","!,E","艦船名（詳表）"
"KSDATA","KSDATA:0590","Tirbitz","提爾皮茨","艦船名（詳表）"
"KSDATA","KSDATA:0591","$*2","$*2","艦船名（詳表）"
"KSDATA","KSDATA:0592","#4>","#4>","艦船名（詳表）"
"KSDATA","KSDATA:0593","#38","#38","艦船名（詳表）"
"KSDATA","KSDATA:0594","!)8","!)8","艦船名（詳表）"
"KSDATA","KSDATA:0595","0""""2","0""""2","艦船名（詳表）"
"KSDATA","KSDATA:0596","0""!>","0""!>","艦船名（詳表）"
"KSDATA","KSDATA:0597","0""#A","0""#A","艦船名（詳表）"
"KSDATA","KSDATA:0598","0""%4","0""%4","艦船名（詳表）"
"KSDATA","KSDATA:0599","""#>","""#>","艦船名（詳表）"
"KSDATA","KSDATA:0600","$#&7","$#&7","艦船名（詳表）"
"KSDATA","KSDATA:0601","$#,;","$#,;","艦船名（詳表）"
"KSDATA","KSDATA:0602","$#)3","$#)3","艦船名（詳表）"
"KSDATA","KSDATA:0603","$#17","$#17","艦船名（詳表）"
"KSDATA","KSDATA:0604","#!9","#!9","艦船名（詳表）"
"KSDATA","KSDATA:0605","##@","##@","艦船名（詳表）"
"KSDATA","KSDATA:0606","##D","##D","艦船名（詳表）"
"KSDATA","KSDATA:0607","#"";","#"";","艦船名（詳表）"
"KSDATA","KSDATA:0608","##3","##3","艦船名（詳表）"
"KSDATA","KSDATA:0609","#""5","#""5","艦船名（詳表）"
"KSDATA","KSDATA:0610","# E","# E","艦船名（詳表）"
"KSDATA","KSDATA:0611","#"":","#"":","艦船名（詳表）"
"KSDATA","KSDATA:0612","#""B","#""B","艦船名（詳表）"
"KSDATA","KSDATA:0613","#""?","#""?","艦船名（詳表）"
"KSDATA","KSDATA:0614","##C","##C","艦船名（詳表）"
"KSDATA","KSDATA:0615","#!C","#!C","艦船名（詳表）"
"KSDATA","KSDATA:0616","##5","##5","艦船名（詳表）"
"KSDATA","KSDATA:0617",""".B",""".B","艦船名（詳表）"
"KSDATA","KSDATA:0618","""36","""36","艦船名（詳表）"
"KSDATA","KSDATA:0619","""33","""33","艦船名（詳表）"
"KSDATA","KSDATA:0620","!""5","!""5","艦船名（詳表）"
"KSDATA","KSDATA:0621","!$>","!$>","艦船名（詳表）"
"KSDATA","KSDATA:0622","!'B","!'B","艦船名（詳表）"
"KSDATA","KSDATA:0623","!%4","!%4","艦船名（詳表）"
"KSDATA","KSDATA:0624","!(7","!(7","艦船名（詳表）"
"KSDATA","KSDATA:0625","!%9","!%9","艦船名（詳表）"
"KSDATA","KSDATA:0626","!,5","!,5","艦船名（詳表）"
"KSDATA","KSDATA:0627","!$9","!$9","艦船名（詳表）"
"KSDATA","KSDATA:0628","!$?","!$?","艦船名（詳表）"
"KSDATA","KSDATA:0629","$ &9","$ &9","艦船名（詳表）"
"KSDATA","KSDATA:0630","""4A","""4A","艦船名（詳表）"
"KSDATA","KSDATA:0631",""";C",""";C","艦船名（詳表）"
"KSDATA","KSDATA:0632","!""2","!""2","艦船名（詳表）"
"KSDATA","KSDATA:0633","! 5","! 5","艦船名（詳表）"
"KSDATA","KSDATA:0634","!#:","!#:","艦船名（詳表）"
"KSDATA","KSDATA:0635","!+C","!+C","艦船名（詳表）"
"KSDATA","KSDATA:0636","0""&B","0""&B","艦船名（詳表）"
"KSDATA","KSDATA:0637","0""&C","0""&C","艦船名（詳表）"
"KSDATA","KSDATA:0638","""#9","""#9","艦船名（詳表）"
"KSDATA","KSDATA:0639","""!8","""!8","艦船名（詳表）"
"KSDATA","KSDATA:0640","$#&C","$#&C","艦船名（詳表）"
"KSDATA","KSDATA:0641","$#$3","$#$3","艦船名（詳表）"
"KSDATA","KSDATA:0642","$#16","$#16","艦船名（詳表）"
"KSDATA","KSDATA:0643","$#.5","$#.5","艦船名（詳表）"
"KSDATA","KSDATA:0644","Shiokaze","潮風","艦船名（詳表）"
"KSDATA","KSDATA:0645","#""9","#""9","艦船名（詳表）"
"KSDATA","KSDATA:0646","#!5","#!5","艦船名（詳表）"
"KSDATA","KSDATA:0647","#!>","#!>","艦船名（詳表）"
"KSDATA","KSDATA:0648","##B","##B","艦船名（詳表）"
"KSDATA","KSDATA:0649","##;","##;","艦船名（詳表）"
"KSDATA","KSDATA:0650","#!8","#!8","艦船名（詳表）"
"KSDATA","KSDATA:0651","##A","##A","艦船名（詳表）"
"KSDATA","KSDATA:0652",""".7",""".7","艦船名（詳表）"
"KSDATA","KSDATA:0653","""4E","""4E","艦船名（詳表）"
"KSDATA","KSDATA:0654","!,C","!,C","艦船名（詳表）"
"KSDATA","KSDATA:0655","!*2","!*2","艦船名（詳表）"
"KSDATA","KSDATA:0656","!*;","!*;","艦船名（詳表）"
"KSDATA","KSDATA:0657","!,9","!,9","艦船名（詳表）"
"KSDATA","KSDATA:0658","!)E","!)E","艦船名（詳表）"
"KSDATA","KSDATA:0659","!&A","!&A","艦船名（詳表）"
"KSDATA","KSDATA:0660","!$2","!$2","艦船名（詳表）"
