"file","id","source","target","note"
"KSDATA","KSDATA:0097","Tokitsukaze","時津風","艦船名（詳表）"
"KSDATA","KSDATA:0098","Urakaze","浦風","艦船名（詳表）"
"KSDATA","KSDATA:0099","Isokaze","磯風","艦船名（詳表）"
"KSDATA","KSDATA:0100","Hamakaze","濱風","艦船名（詳表）"
"KSDATA","KSDATA:0101","Tanikaze","谷風","艦船名（詳表）"
"KSDATA","KSDATA:0102","Nowaki","野分","艦船名（詳表）"
"KSDATA","KSDATA:0103","Arashi","嵐","艦船名（詳表）"
"KSDATA","KSDATA:0104","Hagikaze","萩風","艦船名（詳表）"
"KSDATA","KSDATA:0105","Maikaze","舞風","艦船名（詳表）"
"KSDATA","KSDATA:0106","Yugumo","夕雲","艦船名（詳表）"
"KSDATA","KSDATA:0107","Akigumo","秋雲","艦船名（詳表）"
"KSDATA","KSDATA:0108","Makigumo","卷雲","艦船名（詳表）"
"KSDATA","KSDATA:0109","Kazagumo","風雲","艦船名（詳表）"
"KSDATA","KSDATA:0110","Akizuki","秋月","艦船名（詳表）"
"KSDATA","KSDATA:0111","Shinano","信濃","艦船名（詳表）"
"KSDATA","KSDATA:0112","Taiho","大鳳","艦船名（詳表）"
"KSDATA","KSDATA:0113","Taiyo","大鷹","艦船名（詳表）"
"KSDATA","KSDATA:0114","Shinyo","神鷹","艦船名（詳表）"
"KSDATA","KSDATA:0115","Kuma","球磨","艦船名（詳表）"
"KSDATA","KSDATA:0116","Kiso","木曾","艦船名（詳表）"
"KSDATA","KSDATA:0117","Naganami","長波","艦船名（詳表）"
"KSDATA","KSDATA:0118","Makinami","卷波","艦船名（詳表）"
"KSDATA","KSDATA:0119","Takanami","高波","艦船名（詳表）"
"KSDATA","KSDATA:0120","Onami","大波","艦船名（詳表）"
"KSDATA","KSDATA:0121","Lexington","列星頓號","艦船名（詳表）"
"KSDATA","KSDATA:0122","Saratoga","薩拉托加號","艦船名（詳表）"
"KSDATA","KSDATA:0123","Yorktown","約克鎮號","艦船名（詳表）"
"KSDATA","KSDATA:0124","Enterprise","企業號","艦船名（詳表）"
"KSDATA","KSDATA:0125","""3;","""3;","艦船名（詳表）"
"KSDATA","KSDATA:0126","Hornet","大黃蜂號","艦船名（詳表）"
"KSDATA","KSDATA:0127","Wasp","黃蜂號","艦船名（詳表）"
"KSDATA","KSDATA:0128","Essex","艾塞克斯號","艦船名（詳表）"
"KSDATA","KSDATA:0129","Oklahoma","奧克拉荷馬號","艦船名（詳表）"
"KSDATA","KSDATA:0130","Nevada","內華達號","艦船名（詳表）"
"KSDATA","KSDATA:0131","Pennsylvania","賓夕法尼亞號","艦船名（詳表）"
"KSDATA","KSDATA:0132","Arizona","亞利桑那號","艦船名（詳表）"
"KSDATA","KSDATA:0133","New Mexico","新墨西哥號","艦船名（詳表）"
"KSDATA","KSDATA:0134","Mississippi","密西西比號","艦船名（詳表）"
"KSDATA","KSDATA:0135","Idaho","愛達荷號","艦船名（詳表）"
"KSDATA","KSDATA:0136","Tennessee","田納西號","艦船名（詳表）"
"KSDATA","KSDATA:0137","California","加利福尼亞號","艦船名（詳表）"
"KSDATA","KSDATA:0138","Colorado","科羅拉多號","艦船名（詳表）"
"KSDATA","KSDATA:0139","Maryland","馬里蘭號","艦船名（詳表）"
"KSDATA","KSDATA:0140","W.Virginia","西維吉尼亞號","艦船名（詳表）"
"KSDATA","KSDATA:0141","Pensacola","彭薩科拉號","艦船名（詳表）"
"KSDATA","KSDATA:0142","!%;","!%;","艦船名（詳表）"
"KSDATA","KSDATA:0143","S.Lake City","鹽湖城號","艦船名（詳表）"
"KSDATA","KSDATA:0144","!+E","!+E","艦船名（詳表）"
"KSDATA","KSDATA:0145","Northampton","北安普頓號","艦船名（詳表）"
"KSDATA","KSDATA:0146","!(=","!(=","艦船名（詳表）"
"KSDATA","KSDATA:0147","Chester","切斯特號","艦船名（詳表）"
"KSDATA","KSDATA:0148","!,=","!,=","艦船名（詳表）"
"KSDATA","KSDATA:0149","Louisville","路易斯維爾號","艦船名（詳表）"
"KSDATA","KSDATA:0150","Chicago","芝加哥號","艦船名（詳表）"
"KSDATA","KSDATA:0151","Houston","休士頓號","艦船名（詳表）"
"KSDATA","KSDATA:0152","Portland","波特蘭號","艦船名（詳表）"
"KSDATA","KSDATA:0153","Indianapolis","印第安納波利斯號","艦船名（詳表）"
"KSDATA","KSDATA:0154","New Orleans","紐奧良號","艦船名（詳表）"
"KSDATA","KSDATA:0155","Astoria","阿斯托里亞號","艦船名（詳表）"
"KSDATA","KSDATA:0156","Minneapolis","明尼阿波利斯號","艦船名（詳表）"
"KSDATA","KSDATA:0157","S.Francisco","舊金山號","艦船名（詳表）"
"KSDATA","KSDATA:0158","Quincy","昆西號","艦船名（詳表）"
"KSDATA","KSDATA:0159","Vincennes","文森斯號","艦船名（詳表）"
"KSDATA","KSDATA:0160","Raleigh","羅利號","艦船名（詳表）"
"KSDATA","KSDATA:0161","Detroit","底特律號","艦船名（詳表）"
"KSDATA","KSDATA:0162","Richmond","里奇蒙號","艦船名（詳表）"
"KSDATA","KSDATA:0163","Concord","康科德號","艦船名（詳表）"
"KSDATA","KSDATA:0164","Trenton","特倫頓號","艦船名（詳表）"
"KSDATA","KSDATA:0165","Marblehead","馬布爾黑德號","艦船名（詳表）"
"KSDATA","KSDATA:0166","Phoenix","鳳凰城號","艦船名（詳表）"
"KSDATA","KSDATA:0167","Boise","博伊西號","艦船名（詳表）"
"KSDATA","KSDATA:0168","Honolulu","檀香山號","艦船名（詳表）"
"KSDATA","KSDATA:0169","St. Louis","聖路易斯號","艦船名（詳表）"
"KSDATA","KSDATA:0170","Helena","海倫娜號","艦船名（詳表）"
"KSDATA","KSDATA:0171","Atlanta","亞特蘭大號","艦船名（詳表）"
"KSDATA","KSDATA:0172","Juneau","朱諾號","艦船名（詳表）"
"KSDATA","KSDATA:0173","Schley","施萊號","艦船名（詳表）"
"KSDATA","KSDATA:0174","Chew","丘號","艦船名（詳表）"
"KSDATA","KSDATA:0175","Ward","沃德號","艦船名（詳表）"
"KSDATA","KSDATA:0176","Alden","奧爾登號","艦船名（詳表）"
"KSDATA","KSDATA:0177","Barker","巴克號","艦船名（詳表）"
"KSDATA","KSDATA:0178","Borie","博里號","艦船名（詳表）"
"KSDATA","KSDATA:0179","J.D.Edwards","約翰·D·愛德華茲號","艦船名（詳表）"
"KSDATA","KSDATA:0180","Whipple","惠普爾號","艦船名（詳表）"
"KSDATA","KSDATA:0181","Parrot","帕羅特號","艦船名（詳表）"
"KSDATA","KSDATA:0182","Edsall","埃德索爾號","艦船名（詳表）"
"KSDATA","KSDATA:0183","Bulmer","布爾默號","艦船名（詳表）"
"KSDATA","KSDATA:0184","Stewart","斯圖爾特號","艦船名（詳表）"
"KSDATA","KSDATA:0185","Pope","波普號","艦船名（詳表）"
"KSDATA","KSDATA:0186","Peary","皮里號","艦船名（詳表）"
"KSDATA","KSDATA:0187","Pillsbury","皮爾斯伯里號","艦船名（詳表）"
"KSDATA","KSDATA:0188","J.D.Ford","約翰·D·福特號","艦船名（詳表）"
"KSDATA","KSDATA:0189","Paul Jones","保羅·瓊斯號","艦船名（詳表）"
"KSDATA","KSDATA:0190","King","金號","艦船名（詳表）"
"KSDATA","KSDATA:0191","Farragut","法拉格特號","艦船名（詳表）"
"KSDATA","KSDATA:0192","Dewey","杜威號","艦船名（詳表）"
"KSDATA","KSDATA:0193","Hull","赫爾號","艦船名（詳表）"
"KSDATA","KSDATA:0194","MacDonough","麥克多諾號","艦船名（詳表）"
"KSDATA","KSDATA:0195","Worden","沃登號","艦船名（詳表）"
"KSDATA","KSDATA:0196","Dale","戴爾號","艦船名（詳表）"
"KSDATA","KSDATA:0197","Monaghan","莫納根號","艦船名（詳表）"
"KSDATA","KSDATA:0198","Porter","波特號","艦船名（詳表）"
"KSDATA","KSDATA:0199","Phelps","費爾普斯號","艦船名（詳表）"
"KSDATA","KSDATA:0200","Moffet","莫菲特號","艦船名（詳表）"
"KSDATA","KSDATA:0201","Balch","鮑爾奇號","艦船名（詳表）"
"KSDATA","KSDATA:0202","Mahan","馬漢號","艦船名（詳表）"
"KSDATA","KSDATA:0203","Cummings","卡明斯號","艦船名（詳表）"
"KSDATA","KSDATA:0204","Cassin","卡辛號","艦船名（詳表）"
"KSDATA","KSDATA:0205","Shaw","肖號","艦船名（詳表）"
"KSDATA","KSDATA:0206","Downes","唐斯號","艦船名（詳表）"
"KSDATA","KSDATA:0207","Cushing","顧盛號","艦船名（詳表）"
"KSDATA","KSDATA:0208","Fanning","范寧號","艦船名（詳表）"
"KSDATA","KSDATA:0209","Craven","克雷文號","艦船名（詳表）"
"KSDATA","KSDATA:0210","Helm","赫爾姆號","艦船名（詳表）"
"KSDATA","KSDATA:0211","Mugford","馬格福德號","艦船名（詳表）"
"KSDATA","KSDATA:0212","Benham","貝納姆號","艦船名（詳表）"
"KSDATA","KSDATA:0213","Ellet","埃利特號","艦船名（詳表）"
"KSDATA","KSDATA:0214","Sims","西姆斯號","艦船名（詳表）"
"KSDATA","KSDATA:0215","Hughes","休斯號","艦船名（詳表）"
"KSDATA","KSDATA:0216","Hammann","哈曼號","艦船名（詳表）"
"KSDATA","KSDATA:0217","ssel","ssel","艦船名（詳表）"
"KSDATA","KSDATA:0218","Russell","拉塞爾號","艦船名（詳表）"
"KSDATA","KSDATA:0219","Walke","沃克號","艦船名（詳表）"
"KSDATA","KSDATA:0220","Benson","班森號","艦船名（詳表）"
"KSDATA","KSDATA:0221","Livermore","利弗莫爾號","艦船名（詳表）"
"KSDATA","KSDATA:0222","Gwin","格溫號","艦船名（詳表）"
"KSDATA","KSDATA:0223","Meredith","梅雷迪思號","艦船名（詳表）"
"KSDATA","KSDATA:0224","Grayson","格雷森號","艦船名（詳表）"
"KSDATA","KSDATA:0225","Monssen","蒙森號","艦船名（詳表）"
"KSDATA","KSDATA:0226","Intrepid","無畏號","艦船名（詳表）"
"KSDATA","KSDATA:0227","Bunker Hill","邦克山號","艦船名（詳表）"
"KSDATA","KSDATA:0228","Independence","獨立號","艦船名（詳表）"
"KSDATA","KSDATA:0229","N.Carolina","北卡羅來納號","艦船名（詳表）"
"KSDATA","KSDATA:0230","Washington","華盛頓號","艦船名（詳表）"
"KSDATA","KSDATA:0231","Baltimore","巴爾的摩號","艦船名（詳表）"
"KSDATA","KSDATA:0232","Boston","波士頓號","艦船名（詳表）"
"KSDATA","KSDATA:0233","De Haven","狄海文號","艦船名（詳表）"
"KSDATA","KSDATA:0234","Formidable","可畏號","艦船名（詳表）"
"KSDATA","KSDATA:0235","Indomitable","不撓號","艦船名（詳表）"
"KSDATA","KSDATA:0236","Hermes","競技神號","艦船名（詳表）"
"KSDATA","KSDATA:0237","R.Sovereign","皇家君主號","艦船名（詳表）"
"KSDATA","KSDATA:0238","Revenge","復仇號","艦船名（詳表）"
"KSDATA","KSDATA:0239","Ramillies","拉米伊號","艦船名（詳表）"
"KSDATA","KSDATA:0240","Resolution","決心號","艦船名（詳表）"
"KSDATA","KSDATA:0241","P.of Wales","威爾斯親王號","艦船名（詳表）"
"KSDATA","KSDATA:0242","Repulse","反擊號","艦船名（詳表）"
"KSDATA","KSDATA:0243","Warspite","厭戰號","艦船名（詳表）"
"KSDATA","KSDATA:0244","Cornwall","康瓦爾號","艦船名（詳表）"
"KSDATA","KSDATA:0245","Dorsetshire","多塞特郡號","艦船名（詳表）"
"KSDATA","KSDATA:0246","Exeter","艾克塞特號","艦船名（詳表）"
"KSDATA","KSDATA:0247","!'E","!'E","艦船名（詳表）"
"KSDATA","KSDATA:0248","Danae","達娜厄號","艦船名（詳表）"
"KSDATA","KSDATA:0249","Dragon","龍號","艦船名（詳表）"
"KSDATA","KSDATA:0250","Durban","德班號","艦船名（詳表）"
"KSDATA","KSDATA:0251","Emerald","翡翠號","艦船名（詳表）"
"KSDATA","KSDATA:0252","Express","快捷號","艦船名（詳表）"
"KSDATA","KSDATA:0253","Electra","伊萊克特拉號","艦船名（詳表）"
"KSDATA","KSDATA:0254","Tenedos","特內多斯號","艦船名（詳表）"
"KSDATA","KSDATA:0255","Australia","澳大利亞號","艦船名（詳表）"
"KSDATA","KSDATA:0256","Canberra","坎培拉號","艦船名（詳表）"
"KSDATA","KSDATA:0257","Perth","伯斯號","艦船名（詳表）"
"KSDATA","KSDATA:0258","Sydney","雪梨號","艦船名（詳表）"
"KSDATA","KSDATA:0259","Hobart","荷巴特號","艦船名（詳表）"
"KSDATA","KSDATA:0260","Vampire","吸血鬼號","艦船名（詳表）"
