"file","id","source","target","note"
"KSDATA","KSDATA:0892","Block Isl.","布洛克島","艦船名（詳表）"
"KSDATA","KSDATA:0893","olis","olis","艦船名（詳表）"
"KSDATA","KSDATA:0894","!3D","!3D","艦船名（詳表）"
"KSDATA","KSDATA:0895","!-.","!-.","艦船名（詳表）"
"KSDATA","KSDATA:0896","!4*","!4*","艦船名（詳表）"
"KSDATA","KSDATA:0897","!+@","!+@","艦船名（詳表）"
"KSDATA","KSDATA:0898","!#K","!#K","艦船名（詳表）"
"KSDATA","KSDATA:0899","""#F","""#F","艦船名（詳表）"
"KSDATA","KSDATA:0900","!#A","!#A","艦船名（詳表）"
"KSDATA","KSDATA:0901","!+8","!+8","艦船名（詳表）"
"KSDATA","KSDATA:0902","Pittsburg","匹茲堡","艦船名（詳表）"
"KSDATA","KSDATA:0903","!*9","!*9","艦船名（詳表）"
"KSDATA","KSDATA:0904","Flint","弗林特","艦船名（詳表）"
"KSDATA","KSDATA:0905","Vicksburg","維克斯堡","艦船名（詳表）"
"KSDATA","KSDATA:0906","Mayrant","梅蘭特","艦船名（詳表）"
"KSDATA","KSDATA:0907","Trippe","特里普","艦船名（詳表）"
"KSDATA","KSDATA:0908","Rhind","林德","艦船名（詳表）"
"KSDATA","KSDATA:0909","Ellyson","艾利森","艦船名（詳表）"
"KSDATA","KSDATA:0910","Emmons","埃蒙斯","艦船名（詳表）"
"KSDATA","KSDATA:0911","Hobson","霍布森","艦船名（詳表）"
"KSDATA","KSDATA:0912","Fullam","富勒姆","艦船名（詳表）"
"KSDATA","KSDATA:0913","Luce","盧斯","艦船名（詳表）"
"KSDATA","KSDATA:0914","Bush","布希","艦船名（詳表）"
"KSDATA","KSDATA:0915","Trathen","特拉森","艦船名（詳表）"
"KSDATA","KSDATA:0916","Longshaw","朗肖","艦船名（詳表）"
"KSDATA","KSDATA:0917","Morrison","莫里森","艦船名（詳表）"
"KSDATA","KSDATA:0918","W.D.Porter","W.D.波特","艦船名（詳表）"
"KSDATA","KSDATA:0919","Young","楊","艦船名（詳表）"
"KSDATA","KSDATA:0920","Howorth","豪沃斯","艦船名（詳表）"
"KSDATA","KSDATA:0921","R.P.Leary","R.P.利里","艦船名（詳表）"
"KSDATA","KSDATA:0922","Hopewell","霍普韋爾","艦船名（詳表）"
"KSDATA","KSDATA:0923","Callaghan","卡拉漢","艦船名（詳表）"
"KSDATA","KSDATA:0924","Colhoun","科爾洪","艦船名（詳表）"
"KSDATA","KSDATA:0925","Little","利特爾","艦船名（詳表）"
"KSDATA","KSDATA:0926","A.M.Sumner","A.M.薩姆納","艦船名（詳表）"
"KSDATA","KSDATA:0927","M.L.Abele","M.L.艾伯爾","艦船名（詳表）"
"KSDATA","KSDATA:0928","Drexler","德雷克斯勒","艦船名（詳表）"
"KSDATA","KSDATA:0929","J.C.Owens","J.C.歐文斯","艦船名（詳表）"
"KSDATA","KSDATA:0930","Gearing","基靈","艦船名（詳表）"
"KSDATA","KSDATA:0931","F.Knox","F.諾克斯","艦船名（詳表）"
"KSDATA","KSDATA:0932","Southerland","薩瑟蘭","艦船名（詳表）"
"KSDATA","KSDATA:0933","R.Brazier","R.布拉齊爾","艦船名（詳表）"
"KSDATA","KSDATA:0934","Traw","特勞","艦船名（詳表）"
"KSDATA","KSDATA:0935","M.J.Manuel","M.J.曼紐爾","艦船名（詳表）"
"KSDATA","KSDATA:0936","Naifeh","奈費","艦船名（詳表）"
"KSDATA","KSDATA:0937","Jaccard","賈卡德","艦船名（詳表）"
"KSDATA","KSDATA:0938","Mack","麥克","艦船名（詳表）"
"KSDATA","KSDATA:0939","Williams","威廉斯","艦船名（詳表）"
"KSDATA","KSDATA:0940","Straus","史特勞斯","艦船名（詳表）"
"KSDATA","KSDATA:0941","D.A.Monro","D.A.門羅","艦船名（詳表）"
"KSDATA","KSDATA:0942","U.M.Moore","U.M.摩爾","艦船名（詳表）"
"KSDATA","KSDATA:0943","Tweedy","特威迪","艦船名（詳表）"
"KSDATA","KSDATA:0944","Lewis","路易斯","艦船名（詳表）"
"KSDATA","KSDATA:0945","Tulagi","圖拉吉","艦船名（詳表）"
"KSDATA","KSDATA:0946","Arkansas","阿肯色","艦船名（詳表）"
"KSDATA","KSDATA:0947","Illustrious","光輝","艦船名（詳表）"
"KSDATA","KSDATA:0948","Victorious","勝利","艦船名（詳表）"
"KSDATA","KSDATA:0949","K.George V","英王喬治五世","艦船名（詳表）"
"KSDATA","KSDATA:0950","Duke of York","約克公爵","艦船名（詳表）"
"KSDATA","KSDATA:0951","Anson","安森","艦船名（詳表）"
"KSDATA","KSDATA:0952","Howe","豪","艦船名（詳表）"
"KSDATA","KSDATA:0953","$*9","$*9","艦船名（詳表）"
"NCTDATA","NCTDATA:0000","Chita","赤塔","地名"
"NCTDATA","NCTDATA:0001","Darasun","達拉松","地名"
"NCTDATA","NCTDATA:0002","Skovorodino","斯科沃羅季諾","地名"
"NCTDATA","NCTDATA:0003","Belogorsk","別洛戈爾斯克","地名"
"NCTDATA","NCTDATA:0004","Dalnercensk","達利涅列琴斯克","地名"
"NCTDATA","NCTDATA:0005","Komsomol'sk","共青城","地名"
"NCTDATA","NCTDATA:0006","Nikolayevsk","尼古拉耶夫斯克","地名"
"NCTDATA","NCTDATA:0007","Kagoshima","鹿兒島","地名"
"NCTDATA","NCTDATA:0008","Osaka","大阪","地名"
"NCTDATA","NCTDATA:0009","Sendai","仙台","地名"
"NCTDATA","NCTDATA:0010","Wakkanai","稚內","地名"
"NCTDATA","NCTDATA:0011","Shikuka","敷香","地名"
"NCTDATA","NCTDATA:0012","Manchouli","滿洲里","地名"
"NCTDATA","NCTDATA:0013","Nomonghan","諾門罕","地名"
"NCTDATA","NCTDATA:0014","Tsitsihar","齊齊哈爾","地名"
"NCTDATA","NCTDATA:0015","Changchun","長春","地名"
"NCTDATA","NCTDATA:0016","Chengteh","承德","地名"
"NCTDATA","NCTDATA:0017","Chongjin","清津","地名"
"NCTDATA","NCTDATA:0018","Pyongyang","平壤","地名"
"NCTDATA","NCTDATA:0019","Pusan","釜山","地名"
"NCTDATA","NCTDATA:0020","Takao","高雄","地名"
"NCTDATA","NCTDATA:0021","Tientsin","天津","地名"
"NCTDATA","NCTDATA:0022","Taiyuan","太原","地名"
"NCTDATA","NCTDATA:0023","Tsining","濟寧","地名"
"NCTDATA","NCTDATA:0024","Suchow","徐州","地名"
"NCTDATA","NCTDATA:0025","Hangchow","杭州","地名"
"NCTDATA","NCTDATA:0026","Fuchow","福州","地名"
"NCTDATA","NCTDATA:0027","Swatow","汕頭","地名"
"NCTDATA","NCTDATA:0028","Changsha","長沙","地名"
"NCTDATA","NCTDATA:0029","Kwangchow","廣州","地名"
"NCTDATA","NCTDATA:0030","Hainan Isl.","海南島","地名"
"NCTDATA","NCTDATA:0031","Nanning","南寧","地名"
"NCTDATA","NCTDATA:0032","Sian","西安","地名"
"NCTDATA","NCTDATA:0033","Hanchwang","漢莊","地名"
"NCTDATA","NCTDATA:0034","Ichang","宜昌","地名"
"NCTDATA","NCTDATA:0035","Tukow","圖科","地名"
"NCTDATA","NCTDATA:0036","Kweiyang","貴陽","地名"
"NCTDATA","NCTDATA:0037","Talai","塔萊","地名"
"NCTDATA","NCTDATA:0038","Agra","阿格拉","地名"
"NCTDATA","NCTDATA:0039","'()w","'()w","地名"
"NCTDATA","NCTDATA:0040","Benares","貝拿勒斯","地名"
"NCTDATA","NCTDATA:0041","Nagpur","那格浦爾","地名"
"NCTDATA","NCTDATA:0042","Bombay","孟買","地名"
"NCTDATA","NCTDATA:0043","Vizagapatam","維沙卡帕特南","地名"
"NCTDATA","NCTDATA:0044","(+y","(+y","地名"
"NCTDATA","NCTDATA:0045","Hyderabad","海得拉巴","地名"
"NCTDATA","NCTDATA:0046",")*,",")*,","地名"
"NCTDATA","NCTDATA:0047","Madras","馬德拉斯","地名"
"NCTDATA","NCTDATA:0048","Dacca","達卡","地名"
"NCTDATA","NCTDATA:0049","Myitkyina","密支那","地名"
"NCTDATA","NCTDATA:0050","%/z","%/z","地名"
"NCTDATA","NCTDATA:0051","Mandalay","曼德勒","地名"
"NCTDATA","NCTDATA:0052",".0z",".0z","地名"
"NCTDATA","NCTDATA:0053","Pyinmana","彬馬那","地名"
"NCTDATA","NCTDATA:0054","Chiang Mai","清邁","地名"
"NCTDATA","NCTDATA:0055","Chumpong","春蓬","地名"
"NCTDATA","NCTDATA:0056","Kotabaru","哥打巴魯","地名"
"NCTDATA","NCTDATA:0057","K.Lumpur","吉隆坡","地名"
"NCTDATA","NCTDATA:0058","Da Nang","峴港","地名"
"NCTDATA","NCTDATA:0059","Pnompenh","金邊","地名"
"NCTDATA","NCTDATA:0060","Aparri","阿帕里","地名"
"NCTDATA","NCTDATA:0061","Leyte","雷伊泰","地名"
"NCTDATA","NCTDATA:0062","Sandakan","山打根","地名"
"NCTDATA","NCTDATA:0063","Tarakan","打拉根","地名"
"NCTDATA","NCTDATA:0064","Kuching","古晉","地名"
"NCTDATA","NCTDATA:0065","Bandjamasin","馬辰","地名"
"NCTDATA","NCTDATA:0066","Enlekan","恩雷坎","地名"
"NCTDATA","NCTDATA:0067","Surabaya","泗水","地名"
"NCTDATA","NCTDATA:0068","Sorong","索龍","地名"
"NCTDATA","NCTDATA:0069","Hollandia","荷蘭迪亞","地名"
"NCTDATA","NCTDATA:0070","Madang","馬當","地名"
"NCTDATA","NCTDATA:0071","Lae","萊城","地名"
"NCTDATA","NCTDATA:0072","Buna","布納","地名"
"NCTDATA","NCTDATA:0073","Rockhampton","洛坎普頓","地名"
"NCTDATA","NCTDATA:0074","Newcastle","紐卡斯爾","地名"
"NCTDATA","NCTDATA:0075","Canberra","坎培拉","地名"
"NCTDATA","NCTDATA:0076","Melbourne","墨爾本","地名"
"NCTDATA","NCTDATA:0077","Tennant","坦南特","地名"
"NCTDATA","NCTDATA:0078","Dajarra","達賈拉","地名"
"NCTDATA","NCTDATA:0079","Alice Sprg.","愛麗絲泉","地名"
"NCTDATA","NCTDATA:0080","Tarcoola","塔庫拉","地名"
"NCTDATA","NCTDATA:0081","Adelaide","阿得雷德","地名"
"NCTDATA","NCTDATA:0082","Calgary","卡加利","地名"
"NCTDATA","NCTDATA:0083","Regina","雷吉納","地名"
"NCTDATA","NCTDATA:0084","Winnipeg","溫尼伯","地名"
"NCTDATA","NCTDATA:0085","Armstrong","阿姆斯特朗","地名"
"NCTDATA","NCTDATA:0086","Cochrane","科克倫","地名"
"NCTDATA","NCTDATA:0087","Toronto","多倫多","地名"
"NCTDATA","NCTDATA:0088","Portland","波特蘭","地名"
"NCTDATA","NCTDATA:0089","S.Lake City","鹽湖城","地名"
"NCTDATA","NCTDATA:0090","Sacramento","沙加緬度","地名"
"NCTDATA","NCTDATA:0091","Phoenix","鳳凰城","地名"
"NCTDATA","NCTDATA:0092","El Paso","艾爾帕索","地名"
"NCTDATA","NCTDATA:0093","Boston","波士頓","地名"
"NCTDATA","NCTDATA:0094","Cleveland","克里夫蘭","地名"
"NCTDATA","NCTDATA:0095","Norfolk","諾福克","地名"
"NCTDATA","NCTDATA:0096","Charleston","查爾斯頓","地名"
"NCTDATA","NCTDATA:0097","Denver","丹佛","地名"
"NCTDATA","NCTDATA:0098","Kansas City","堪薩斯城","地名"
"NCTDATA","NCTDATA:0099","\\\\^`","\\\\^`","地名"
"NCTDATA","NCTDATA:0100","St. Louis","聖路易斯","地名"
"NCTDATA","NCTDATA:0101","Memphis","曼菲斯","地名"
"NCTDATA","NCTDATA:0102","Dallas","達拉斯","地名"
"NCTDATA","NCTDATA:0103","W]a","W]a","地名"
"NCTDATA","NCTDATA:0104","Houston","休士頓","地名"
"NCTDATA","NCTDATA:0105","Pensacola","彭薩科拉","地名"
"NCTDATA","NCTDATA:0106","Miami","邁阿密","地名"
