"file","id","offset","source","target","note"
"EVMSG.TK2","EVMSG.TK2:0016","16","Mainland China is the lifeline of our army.
It's absolutely impossible to accept America's
demand for our complete withdrawal. I'm afraid
war is inevitable.","",""
"EVMSG.TK2","EVMSG.TK2:0017","17","The negotiation with Japan is coming to a
close. With our economic blockade pressing them
hard, it's a matter of time that they'll give in
to us.","",""
"EVMSG.TK2","EVMSG.TK2:0018","18","The Ministry of Foreign Affairs issued a
report on the statements from foreign leaders.","",""
"EVMSG.TK2","EVMSG.TK2:0019","19","We welcome Japan's diplomatic efforts. Depend-
ing on the circumstances, we may approve Japan's
interest in the Pacific.","",""
"EVMSG.TK2","EVMSG.TK2:0020","20","Our country has no intention to intervene
in the political and military affairs in the
Pacific. We will maintain neutrality.","",""
"EVMSG.TK2","EVMSG.TK2:0021","21","The United States is our comrade and the only
major power capable of overturning Fascism.","",""
"EVMSG.TK2","EVMSG.TK2:0022","22","I welcome Japan's diplomatic efforts. If we
can regain our land from the Germans, we will
not hesitate to support Japan.","",""
"EVMSG.TK2","EVMSG.TK2:0023","23","We will stand neutral regarding the conflicts
in the Pacific. We have no intention to make
political and military interventions.","",""
"EVMSG.TK2","EVMSG.TK2:0024","24","The United States is a symbol of freedom. Only
the United States will be able to restore the
Dutch land now occupied by the Germans.","",""
"EVMSG.TK2","EVMSG.TK2:0025","25","It's time to end the conflict with the
Japanese. If they support our rights and
interests, why not work with them for the
development of Asia!","",""
"EVMSG.TK2","EVMSG.TK2:0026","26","We condemn the aggression of Imperial Japan.
If the United States are to stop them, we will
give our support.","",""
"EVMSG.TK2","EVMSG.TK2:0027","27","Amid the fight against the Germans, we do not
wish to provoke the Japanese and their army in
Manchuria. We value friendly relations with
Japan.","",""
"EVMSG.TK2","EVMSG.TK2:0028","28","Amid the fight against the Germans, we can't
afford to spread our forces to the Far East. We
will stand neutral for the time being.","",""
"EVMSG.TK2","EVMSG.TK2:0029","29","We are struggling against the Germans. We ask
the U.S. to open the second front and press
Germany.","",""
"EVMSG.TK2","EVMSG.TK2:0030","30","Japan is an important friend as well as a
former ally in the Tripartite Pact. I urge Japan
to declare war against the British and the
Russians as soon as possible.","",""
"EVMSG.TK2","EVMSG.TK2:0031","31","The goal of Germany is the unification of
Europe. War in the Pacific is not our concern.","",""
"EVMSG.TK2","EVMSG.TK2:0032","32","It is not in our best interest to face the
U.S. military power in Europe. Depending on the
circumstances, we may choose to ally with the
U.S.","",""
"EVMSG.TK2","EVMSG.TK2:0033","33","The State Department issued a report on the
statements from foreign leaders.","",""
"JOGEN.TK2","JOGEN.TK2:0000","0","The fleet is in a dock.","",""
"JOGEN.TK2","JOGEN.TK2:0001","1","We've run into a storm and the
crew is busy dealing with it.","",""
"JOGEN.TK2","JOGEN.TK2:0002","2","We're running low on material.
Request permission to supply
the fleet.","",""
"JOGEN.TK2","JOGEN.TK2:0003","3","A typhoon is developing
nearby. We're paying careful
consideration to our course.","",""
"JOGEN.TK2","JOGEN.TK2:0004","4","Heavy fog, low visibility. All
aircraft have been grounded.","",""
"JOGEN.TK2","JOGEN.TK2:0005","5","The fleet is badly damaged.
Urgently request permission
to dry dock.","",""
"JOGEN.TK2","JOGEN.TK2:0006","6","Few aircraft assigned to
carriers. Request permission
to supply aircraft.","",""
"JOGEN.TK2","JOGEN.TK2:0007","7","An enemy fleet may be nearby.
Request permission to search
the area with scouts.","",""
"JOGEN.TK2","JOGEN.TK2:0008","8","Sailing in enemy waters.
Request permission to send
out escorts.","",""
"JOGEN.TK2","JOGEN.TK2:0009","9","An enemy submarine is nearby.
We will maintain our alert.","",""
"JOGEN.TK2","JOGEN.TK2:0010","10","Torpedo bombers on board
fleet are not armed. Request
permission to rearm aircraft.","",""
"JOGEN.TK2","JOGEN.TK2:0011","11","Current crew is inexperienced.","",""
"JOGEN.TK2","JOGEN.TK2:0012","12","Approaching %-10s
and waiting for battle orders.","",""
"JOGEN.TK2","JOGEN.TK2:0013","13","Ready and waiting for battle
orders.","",""
"JOGEN.TK2","JOGEN.TK2:0014","14","This fleet is too weak.
Request permission to re-
organize.","",""
"JOGEN.TK2","JOGEN.TK2:0015","15","This fleet is too weak.
We will try to avoid any
skirmishes.","",""
"JOGEN.TK2","JOGEN.TK2:0016","16","All is well and we're sailing
on course.","",""
"JOGEN.TK2","JOGEN.TK2:0017","17","Fleet is well. Ready to
attack upon your orders.","",""
"JOGEN.TK2","JOGEN.TK2:0018","18","Ready to attack. Waiting for
further orders.","",""
"JOGEN.TK2","JOGEN.TK2:0019","19","Fleet is docked at port and
unable to attack.","",""
"JOGEN.TK2","JOGEN.TK2:0020","20","Enemy is sure to attack.
Request back up at once.","",""
"JOGEN.TK2","JOGEN.TK2:0021","21","We are encountering strong
winds. Our aircraft cannot
take off.","",""
"JOGEN.TK2","JOGEN.TK2:0022","22","Heavy fog, low visibility.
Our aircraft cannot take off.","",""
"JOGEN.TK2","JOGEN.TK2:0023","23","Land forces are engaged in
battle. Request permission to
assist.","",""
"JOGEN.TK2","JOGEN.TK2:0024","24","We have few materials
remaining. Restricting A.F.
action to a minimum.","",""
"JOGEN.TK2","JOGEN.TK2:0025","25","Few aircraft assigned.
Request permission to supply
aircraft.","",""
"JOGEN.TK2","JOGEN.TK2:0026","26","An enemy fleet may be nearby.
Request permission to search
the area.","",""
"JOGEN.TK2","JOGEN.TK2:0027","27","Our air force is too weak. We
should avoid all skirmishes.","",""
"JOGEN.TK2","JOGEN.TK2:0028","28","Our air forces suffer from
inexperience.","",""
"JOGEN.TK2","JOGEN.TK2:0029","29","Aircraft not equipped with
torpedoes. Air force not
suitable for the strike.","",""
"JOGEN.TK2","JOGEN.TK2:0030","30","Request permission to bomb an
enemy base.","",""
"JOGEN.TK2","JOGEN.TK2:0031","31","I have nothing to report,
sir.","",""
"JOGEN.TK2","JOGEN.TK2:0032","32","A large enemy force is
expected to attack. Request
back up immediately.","",""
"JOGEN.TK2","JOGEN.TK2:0033","33","The unit is badly damaged. We
need a replacement unit at
once.","",""
"JOGEN.TK2","JOGEN.TK2:0034","34","The unit is badly damaged.
Request permission to disen-
gage from battle.","",""
"JOGEN.TK2","JOGEN.TK2:0035","35","The unit is badly damaged.
Request immediate supplies.","",""
"JOGEN.TK2","JOGEN.TK2:0036","36","The unit is badly damaged.
Battles will be avoided.","",""
"JOGEN.TK2","JOGEN.TK2:0037","37","We are ready for action.","",""
"JOGEN.TK2","JOGEN.TK2:0038","38","There is no need to defend
this area. Request permission
to be sent to the front.","",""
"JOGEN.TK2","JOGEN.TK2:0039","39","We've encountered an enemy
unit. Request permission to
engage in battle.","",""
"JOGEN.TK2","JOGEN.TK2:0040","40","There is nothing to report.","",""
"KAIMSG.TK2","KAIMSG.TK2:0000","0","Estimation of the Budget Expenditures 

       New Warship   :  1000/ship           Base Upkeep :   500/base
       Warship Repair:   250/ship           New Harbor  :  3000/each
       New Aircraft  :    10/plane          New Airfield:  2000/each
       Division      :    10/unit           Technology  :   500/topic
       Foreign Expen.:  1000/nation         Government  :  minimum 5000","",""
"KAIMSG.TK2","KAIMSG.TK2:0001","1","Estimation of the Material Expenditures

       Fleet Usage   :  3000/fleet          A.F. Usage  :   250/base
       New Warship   :  2500/ship           Base Upkeep :   500/base
       Warship Repair:   250/ship           New Harbor  :  5000/each
       New Aircraft  :    20/plane          New Airfield:  3000/each
       Division      :   150/unit           National    :  minimum 10000","",""
"KAIMSG.TK2","KAIMSG.TK2:0002","2","Drafting Forces

 Navy  : Assign up to 20 reserve units to the Marines.

 Army  : Assign up to 30 units to the army reserves.

 GNP   : You may draft 1 unit for every 1 point of GNP when your
         industry is 50 or higher.

         You may draft 1 unit for every 2 points of GNP when your
         industry is 49 or lower.

         The maximum number of people you may draft is equal to your
         GNP minus 20.

 Europe: The number of units sent to fight in the European front.","",""
"KAIMSG.TK2","KAIMSG.TK2:0003","3","Technology

 Spy Tech.  : The technology of information gathering. An increase in spy
              technology improves the capacity of electronic weapons and
              the success rate of searching for enemies.

 Naval Tech.: The technology of developing advanced warships. An increase in
              naval technology shortens the time to repair or build ships.

 Aeronautics: The technology of developing advanced aircraft. It affects the
              rate of determining successful hits in an air battle.

 Weaponry   : The technology of building new weapons. It affects the rate of
              determining successful hits in battles.

 Industry   : The technology of producing industrial outputs. It affects the
              costs to build and repair weapons.","",""
"KAIMSG.TK2","KAIMSG.TK2:0004","4","Base Transports: Ships used to transport materials from
                  the bases to the mainland on the first
                  day of each month. Up to 200 units of
                  materials may be loaded per transport.","",""
"KAIMSG.TK2","KAIMSG.TK2:0005","5","Base Materials: Each base needs materials for fleet and
                 land force supplies, warship repairs,
                 and base air force mobility points.","",""
"SCESETSU.TK2","SCESETSU.TK2:0000","0","I will explain the current
status of our country.The first chart shows our
diplomatic relations with
major countries.The situation is not good.We should build up our
forces that surround Japan.The next chart shows the
state of our country.If you wish to utilize a
radar system, we need more
investment in spy technology.Our productivity is slow-
ing down. We must urgently
secure a sufficient national
budget.We should improve our
technology in all areas and
overpower the Japanese.It's safe to say that we
have sufficient resources.Next is the status of our
Navy. Please look at this
chart.We need more fleet bombers
and land attack aircraft in
reserve. Please speed up their
production.We need more Navy scouts
in reserve. Please speed up
their production.We need more marines in
reserve. We should draft more
men and increase the reserve.With our reserve forces
running low, it's difficult to
continue the war. We need to
find a solution immediately.We need more aircraft in
reserve. Please speed up their
production.We need more marines in
reserve. Please draft more men
and increase the reserve.We have sufficient reserve
forces at this time. The
Japanese forces will be easy
to defeat.Next, I'll show you our
sphere of influence. Please
look at the map of the
Pacific.A surprise attack on Hawaii
is the main task this time. We
don't need to secure a supply
route.Occupation of Manila in the
Philippines is essential to
secure resources in South
Asia.Seizing Guadalcanal will
enable us to cut off communi-
cations between the U.S. and
Australia.If the enemy seizes Saipan
or Guam, our Absolute Defense
Parameter will collapse from
the Central Pacific.We should occupy Midway and
use it as a foothold to attack
Hawaii.The fall of Manila will
sever our supply route from
the south. That will cause a
serious shortage of supplies.The fall of Iwo Jima and
Naha will enable the
Americans to invade mainland
Japan.Defense of Manila is vital
to block Japan's advance to
the south.We should launch a counter-
offensive starting with the
recapture of the Gilbert and
Marshall naval bases.The capture of Saipan and
Guam will enable us to isolate
the Truk Island, the largest
enemy post in the Pacific.Midway is an outpost for
our home port in Hawaii. We
must defend it at all costs.Guadalcanal provides a vital
supply route between the U.S.
and Australia.Capturing Manila is the best
way to sever Japan's supply
route from the south.We can completely isolate
mainland Japan by gaining
control of Iwo Jima and
Naha.Next I will explain the
distribution of our forces.
Please look at the map.Our main objective is to
launch a surprise attack on
Hawaii. Land forces will not
be required.We should concentrate our
forces in the Philippines,
Malay, and Dutch East Indies.We should reinforce New
Guinea and Burma to block
counterattacks from the U.S./
British forces.I think we should concentrate
our forces in the Central
Pacific around Saipan and
Guam.If we are to sever the U.S.
and Australia, we should
immediately reinforce the New
Guinea front.We are severly outnumbered
by the enemy. It will be diff-
icult to regain the advantage.We should fortify our
defense in Iwo Jima and
Naha to delay the enemy's
invasion into mainland Japan.We should concentrate our
forces in the Philippines and
fortify our defense in the
south.Australia could be used as a
base to deploy forces to New
Guinea.We should concentrate our
forces in the Central Pacific
and New Guinea and take the
offensive from the two areas.We should concentrate our
forces in Saipan and Guam to
take the Philippines.If we concentrate all our
forces to capture Iwo Jima and
Naha, victory will be ours.Lastly, this is the location
of our fleets in the Pacific.This is the end of the
report. I'll wait for your
instructions, Commander.Judging from the circum-
stances, I believe the final
goal for this operation should
be one of these three.Please choose one.We will put this operation in
action according to this goal.
We promise you a sweeping
victory, Commander!1. Occupy Hong Kong, Manila, Singapore, Batavia, and Balikpapan by 2/15/42.2. Destroy the British Royal Navy by 2/15/42.3. Establish supply routes from Japan to Batavia by 2/15/42.1. Sink 10 or more aircraft carriers or battleships by 2/15/42.2. Sink 30 or more warships by 2/15/42.3. Hold Singapore and occupy Saigon, Hanoi, and Bangkok by 2/15/42.1. Occupy Midway and Attu Island by June 18, 1942.2. Sink 3 or more aircraft carriers by June 18, 1942.3. Sink an aircraft carrier and occupy Midway by June 18, 1942.1. Sink 4 or more aircraft carriers, or 6 or more battleships by 6/18/1942.2. Sink 20 or more warships by 6/18/1942.3. Hold the Midway Base and occupy Wake by 6/18/1942.1. Occupy at least two bases in Guadalcanal, E. Santo, or Fiji by 9/28/42.2. Occupy Port Moresby by 9/28/42.3. Hold the Truk Base and sink 30 or more warships by 9/28/42.1. Sink 8 or more aircraft carriers or battleships by 9/28/42.2. Hold the P. Moresby Base and sink 30 or more enemy warships by 9/28/42.3. Occupy at least two bases in Truk, Rabaul, or Wewak by 9/28/42.1. Sink 10 or more aircraft carriers or battleships by 6/9/44.2. Hold the Saipan and Guam bases, and sink 30 or more warships by 6/9/44.3. Hold Saipan and occupy the Marshall and Gilbert Bases by 6/9/44.1. Occupy three bases in Saipan, Guam, Palau, or Biak by July 9, 1944.2. Sink 3 or more aircraft carriers and occupy Saipan by July 9, 1944.3. Sink 10 or more carriers or battleships by July 9, 1944.1. Sink 10 or more aircraft carriers or battleships by Nov. 23, 1944.2. Hold the Manila Base and sink 30 or more warships by Nov. 23, 1944.3. Occupy Saipan and Guam by Nov. 23, 1944.1. Occupy Manila, Davao, and Palau by 11/23/44.2. Sink 10 or more carriers or battleships by 11/23/44.3. Sink 20 or more warships including 1 dreadnought battleship by 11/23/44.1. Sink 8 or more aircraft carriers, or 10 or more battleships by 4/11/45.2. Sink 30 or more warships by 4/11/45.3. Establish supply routes between Japan and Truk by 4/11/45.1. Occupy Iwo Jima and Naha by 4/11/1945.2. Sink the dreadnought battleship, Yamato, and occupy Naha by 4/11/1945.3. Annihilate the Japanese fleet by 4/11/1945.","",""
"SCESTART.TK2","SCESTART.TK2:0000","0","The task force is advancing
smoothly and is currently
sailing 230 miles north of the
Oahu Island of Hawaii.Unless we destroy the U.S.
fleet now, they will surely be
a threat to our Navy in the
future.The fate of our Empire lies in
this battle. I want everyone
to be prepared.Today, the task force led by
Vice Admiral Chuichi Nagumo
cast off and headed for Pearl
Harbor.Other fleets at port will
soon set sail for their res-
pective missions.This mission must succeed in
order for us to gain the
advantage in this war.The fate of our Empire lies in
this battle. I want everyone
to be prepared.Since we were unable to
destroy the enemy's carriers,
we have left our country open
to air raids.In the battle at the Coral
Sea, we were unable to destroy
the enemy's carriers.This time we must lure the
enemy fleet into battle and
surround them with our super-
ior naval forces.The situation is tense. The
U.S. is counterattacking in
several areas across the
Pacific.We should expect strong
resistance from the U.S. now.We cannot afford a threat to
the boundaries of our national
defense.The surprise attack on Pearl
Harbor was a success, but this
war has just begun.Our victory in this war is
linked to securing the south-
ern islands that are rich in
natural resources.By occupying Singapore and
Manila, we can advance into
the Dutch East Indies.Since we were unable to
destroy the enemy's carriers,
we have left our country open
to air raids.In the battle at the Coral
Sea, we were unable to destroy
the enemy carriers.This time we must lure the
enemy fleet into battle and
surround them with our
superior naval forces.U.S. forces are starting to
land troops on the island of
Guadalcanal.The enemy is on the offensive
now.Our forces are suffering
from the four carriers we lost
in the battle at Midway.To cut off the supply routes
between the U.S. and Australia,
however, we cannot give up
Guadalcanal to the Americans.I am the new Commander of
the Combined Fleet, Soemu
Toyoda.The enemy's strength has
intensified and they have a
secure foundation to take over
the Pacific.In their next move, they
will probably try to occupy
the Mariana Islands, Saipan,
and Guam.Saipan and Guam are essential
to our national defense. We
must defend them with our
lives!The U.S. is trying to cut off
our supplies by dispatching
large forces to the Philip-
pines.We will be in a desprate
situation if our supply routes
are severed.This is a decisive battle
for our survival in this war.
Attack with all your might!A massive fleet with over
one hundred enemy ships has
surrounded Iwo Jima.By losing several warships
in the battles near the
Philippines,our fleet's ability to
accomplish our mission is
close to zero.But we mustn't give up just
yet! Let's show the U.S. the
spirit of a Japanese soldier!Due to bad weather conditions, the aircraft
carrying Commander Koga and others moving the
Combined Fleet Command Station to Davao was lost.Remains of the aircraft were never found.Following Admiral Isoroku Yamamoto, the
Japanese had lost their second commander to
the war.It seemed like an omen of the future for the
Japanese Imperial Navy.U.S.-Japan negotiations have
broken down.Be prepared for hostile
actions from the Japanese
within a matter of days.The Japanese movements
suggest military and naval
operations near the Philip-
pines and Malay.However, we can't seem to
locate their carrier forces.We must keep an eye out for
them.It looks like the enemy is
planning for an attack on
Midway. I'm afraid we only have 3
carriers to dispatch against
their massive task force.We'll have to count on our
crew to pull us through and
defeat the Japanese.Operations are proceeding as
planned.Yesterday's raid against the
Japanese at Truk was a great
success.I doubt we'll be seeing any
Japanese fleets in the mid-
Pacific any time soon.Continue to advance towards
the Japanese mainland!Yesterday, the Japanese bombed
Pearl Harbor and delivered a
deadly blow to our naval
forces.It's my fault that we didn't
see this coming.The next Japanese naval
target will probably be the
Philippines.We cannot give them another
Pearl Harbor. We'll wait for
our chance and counterattack
with vigor!It looks like the enemy is
planning for an attack on
Midway.I'm afraid we only have 3
carriers to dispatch against
their massive task force.We'll have to count on our
crew to pull us through and
defeat the Japanese.It wouldn't be an exaggeration
if I said the battle at Midway
has claimed revenge for Pearl
Harbor.We've succeeded in occupying
the Japanese airfield on
Guadalcanal Island.If the Japanese win back
this airfield, our lines of
communication with Australia
will be severed.We must avoid such an act at
all costs.The B-29 long-range bomber
has finally been completed.The aircraft is worthy of its
name, the ""Flying Fortress"".The bomber's attacking radius
indicates that an air strike
launched from Saipan orGuam would be ideal to attack
the Japanese mainland.We need to secure these
bases, if we are to wage
successful air strikes on
Japan!This is the time to rescue
the Philippines from the hands
of the Japanese!With the success of this
mission we can sever the
supply routes to Japan.The Japanese forces will be
driven to self-destruction
without sources of oil.Liberate the Philippines,
and raise the American flag in
Manila!It will be too difficult to
attack Japan from the Mariana
Islands.We need to secure bases that
are close to the mainland. Iwo
Jima and Naha are optimal
locations.We can expect heavy resist-
ance, but if we succeed in
occupying these bases,we can reduce the entire
country of Japan to ashes.Occupying Iwo Jima and Naha
could ensure our victory in
this war!","",""
"KSNAME.TK2","KSNAME.TK2:0000","0","Illinois","",""
"KSNAME.TK2","KSNAME.TK2:0001","1","Ohio","",""
"KSNAME.TK2","KSNAME.TK2:0002","2","Oregon","",""
"KSNAME.TK2","KSNAME.TK2:0003","3","Kansas","",""
"KSNAME.TK2","KSNAME.TK2:0004","4","Kentucky","",""
"KSNAME.TK2","KSNAME.TK2:0005","5","Connecticut","",""
"KSNAME.TK2","KSNAME.TK2:0006","6","S. Carolina","",""
"KSNAME.TK2","KSNAME.TK2:0007","7","Georgia","",""
"KSNAME.TK2","KSNAME.TK2:0008","8","Delaware","",""
"KSNAME.TK2","KSNAME.TK2:0009","9","N. Hampshire","",""
"KSNAME.TK2","KSNAME.TK2:0010","10","Nebraska","",""
"KSNAME.TK2","KSNAME.TK2:0011","11","North Dakota","",""
"KSNAME.TK2","KSNAME.TK2:0012","12","Hawaii","",""
"KSNAME.TK2","KSNAME.TK2:0013","13","Virginia","",""
"KSNAME.TK2","KSNAME.TK2:0014","14","Vermont","",""
"KSNAME.TK2","KSNAME.TK2:0015","15","Florida","",""
"KSNAME.TK2","KSNAME.TK2:0016","16","Michigan","",""
"KSNAME.TK2","KSNAME.TK2:0017","17","Minnesota","",""
"KSNAME.TK2","KSNAME.TK2:0018","18","Maine","",""
"KSNAME.TK2","KSNAME.TK2:0019","19","Montana","",""
"KSNAME.TK2","KSNAME.TK2:0020","20","Utah","",""
"KSNAME.TK2","KSNAME.TK2:0021","21","Louisiana","",""
"KSNAME.TK2","KSNAME.TK2:0022","22","Rhode Island","",""
"KSNAME.TK2","KSNAME.TK2:0023","23","Wyoming","",""
"KSNAME.TK2","KSNAME.TK2:0024","24","Philippines","",""
"KSNAME.TK2","KSNAME.TK2:0025","25","Assurance","",""
"KSNAME.TK2","KSNAME.TK2:0026","26","Endurance","",""
"KSNAME.TK2","KSNAME.TK2:0027","27","Guardian","",""
"KSNAME.TK2","KSNAME.TK2:0028","28","Grandia","",""
"KSNAME.TK2","KSNAME.TK2:0029","29","Orion","",""
"KSNAME.TK2","KSNAME.TK2:0030","30","Sanctuary","",""
"KSNAME.TK2","KSNAME.TK2:0031","31","Speriole","",""
"KSNAME.TK2","KSNAME.TK2:0032","32","Permanence","",""
"KSNAME.TK2","KSNAME.TK2:0033","33","Fortitude","",""
"KSNAME.TK2","KSNAME.TK2:0034","34","Bullwork","",""
"KSNAME.TK2","KSNAME.TK2:0035","35","Majesty","",""
"KSNAME.TK2","KSNAME.TK2:0036","36","Reprisal","",""
"KSNAME.TK2","KSNAME.TK2:0037","37","Caroline","",""
"KSNAME.TK2","KSNAME.TK2:0038","38","Societe Isl.","",""
"KSNAME.TK2","KSNAME.TK2:0039","39","Arafura Sea","",""
"KSNAME.TK2","KSNAME.TK2:0040","40","Coral Sea","",""
"KSNAME.TK2","KSNAME.TK2:0041","41","Tasman Sea","",""
"KSNAME.TK2","KSNAME.TK2:0042","42","Chillenea","",""
"KSNAME.TK2","KSNAME.TK2:0043","43","Panda Sea","",""
"KSNAME.TK2","KSNAME.TK2:0044","44","Gabez Bay","",""
"KSNAME.TK2","KSNAME.TK2:0045","45","Tuamotu Bay","",""
"KSNAME.TK2","KSNAME.TK2:0046","46","Bengasse Bay","",""
"KSNAME.TK2","KSNAME.TK2:0047","47","Champion","",""
"KSNAME.TK2","KSNAME.TK2:0048","48","Hobcock Hill","",""
"KSNAME.TK2","KSNAME.TK2:0049","49","Valley Forge","",""
"KSNAME.TK2","KSNAME.TK2:0050","50","Camden","",""
"KSNAME.TK2","KSNAME.TK2:0051","51","Gilford","",""
"KSNAME.TK2","KSNAME.TK2:0052","52","Gettysburg","",""
"KSNAME.TK2","KSNAME.TK2:0053","53","Santa Cruz","",""
"KSNAME.TK2","KSNAME.TK2:0054","54","Badwen Str.","",""
"KSNAME.TK2","KSNAME.TK2:0055","55","Fort Sumpter","",""
"KSNAME.TK2","KSNAME.TK2:0056","56","Point Cruz","",""
"KSNAME.TK2","KSNAME.TK2:0057","57","Midway","",""
"KSNAME.TK2","KSNAME.TK2:0058","58","Mindoro","",""
"KSNAME.TK2","KSNAME.TK2:0059","59","Amarillo","",""
"KSNAME.TK2","KSNAME.TK2:0060","60","Amsterdam","",""
"KSNAME.TK2","KSNAME.TK2:0061","61","Wellmington","",""
"KSNAME.TK2","KSNAME.TK2:0062","62","Vallejo","",""
"KSNAME.TK2","KSNAME.TK2:0063","63","El Paso","",""
"KSNAME.TK2","KSNAME.TK2:0064","64","Albany","",""
"KSNAME.TK2","KSNAME.TK2:0065","65","Oregon City","",""
"KSNAME.TK2","KSNAME.TK2:0066","66","Galveston","",""
"KSNAME.TK2","KSNAME.TK2:0067","67","Kansas City","",""
"KSNAME.TK2","KSNAME.TK2:0068","68","Cambridge","",""
"KSNAME.TK2","KSNAME.TK2:0069","69","Sacramento","",""
"KSNAME.TK2","KSNAME.TK2:0070","70","San Antonio","",""
"KSNAME.TK2","KSNAME.TK2:0071","71","Seattle","",""
"KSNAME.TK2","KSNAME.TK2:0072","72","Cheyenne","",""
"KSNAME.TK2","KSNAME.TK2:0073","73","Jacksonville","",""
"KSNAME.TK2","KSNAME.TK2:0074","74","Scranton","",""
"KSNAME.TK2","KSNAME.TK2:0075","75","Spokane","",""
"KSNAME.TK2","KSNAME.TK2:0076","76","Tallahassee","",""
"KSNAME.TK2","KSNAME.TK2:0077","77","Tulsa","",""
"KSNAME.TK2","KSNAME.TK2:0078","78","Chattanooga","",""
"KSNAME.TK2","KSNAME.TK2:0079","79","Dayton","",""
"KSNAME.TK2","KSNAME.TK2:0080","80","Toledo","",""
"KSNAME.TK2","KSNAME.TK2:0081","81","Newark","",""
"KSNAME.TK2","KSNAME.TK2:0082","82","New Haven","",""
"KSNAME.TK2","KSNAME.TK2:0083","83","Norfolk","",""
"KSNAME.TK2","KSNAME.TK2:0084","84","Buffalo","",""
"KSNAME.TK2","KSNAME.TK2:0085","85","Huntington","",""
"KSNAME.TK2","KSNAME.TK2:0086","86","Fargo","",""
"KSNAME.TK2","KSNAME.TK2:0087","87","Bridgeport","",""
"KSNAME.TK2","KSNAME.TK2:0088","88","Fresno","",""
"KSNAME.TK2","KSNAME.TK2:0089","89","Manchester","",""
"KSNAME.TK2","KSNAME.TK2:0090","90","Youngstown","",""
"KSNAME.TK2","KSNAME.TK2:0091","91","Las Vegas","",""
"KSNAME.TK2","KSNAME.TK2:0092","92","Roanoke","",""
"KSNAME.TK2","KSNAME.TK2:0093","93","Rochester","",""
"KSNAME.TK2","KSNAME.TK2:0094","94","Agaholm","",""
"KSNAME.TK2","KSNAME.TK2:0095","95","Abner Read","",""
"KSNAME.TK2","KSNAME.TK2:0096","96","Wiltsie","",""
"KSNAME.TK2","KSNAME.TK2:0097","97","Keith","",""
"KSNAME.TK2","KSNAME.TK2:0098","98","Eversole","",""
"KSNAME.TK2","KSNAME.TK2:0099","99","Epperson","",""
"KSNAME.TK2","KSNAME.TK2:0100","100","Ely","",""
"KSNAME.TK2","KSNAME.TK2:0101","101","Ozborne","",""
"KSNAME.TK2","KSNAME.TK2:0102","102","Castle","",""
"KSNAME.TK2","KSNAME.TK2:0103","103","Carpenter","",""
"KSNAME.TK2","KSNAME.TK2:0104","104","Clinesmith","",""
"KSNAME.TK2","KSNAME.TK2:0105","105","Groves","",""
"KSNAME.TK2","KSNAME.TK2:0106","106","Gaynier","",""
"KSNAME.TK2","KSNAME.TK2:0107","107","Keppler","",""
"KSNAME.TK2","KSNAME.TK2:0108","108","Seaman","",""
