"file","id","source","target","note"
"ARDATA","ARDATA:0066","9Matsunaga","9松永貞市","將領（日本海軍）"
"ARDATA","ARDATA:0067","Crutchley","克拉奇利","將領（日本海軍）"
"ARDATA","ARDATA:0068","F29Kondo","F29近藤信竹","將領（日本海軍）"
"ARDATA","ARDATA:0069","1Takagi","1高木武雄","將領（日本海軍）"
"ARDATA","ARDATA:0070","9Ugaki","9宇垣纏","將領（日本海軍）"
"ARDATA","ARDATA:0071","Nimitz","尼米茲","將領（日本海軍）"
"ARDATA","ARDATA:0072","Fletcher","佛萊徹","將領（日本海軍）"
"ARDATA","ARDATA:0073",")Kinkaid",")金凱德","將領（日本海軍）"
"ARDATA","ARDATA:0074","1Mitscher","1密茲契","將領（日本海軍）"
"ARDATA","ARDATA:0075","Ghormley","戈姆利","將領（日本海軍）"
"ARDATA","ARDATA:0076","1Yamamoto","1山本五十六","將領（日本海軍）"
"ARDATA","ARDATA:0077","Toyoda","豐田副武","將領（日本海軍）"
"ARDATA","ARDATA:0078","F21Koga","F21古賀峯一","將領（日本海軍）"
"ARDATA","ARDATA:0079","Kondo","近藤信竹","將領（日本海軍）"
"ARDATA","ARDATA:0080","Tsukahara","塚原二四三","將領（日本海軍）"
"ARDATA","ARDATA:0081","Ito","伊藤整一","將領（日本海軍）"
"ARDATA","ARDATA:0082","1Onishi","1大西瀧治郎","將領（日本海軍）"
"ARDATA","ARDATA:0083","1Hara","1原忠一","將領（日本海軍）"
"ARDATA","ARDATA:0084","Jyojima","城島高次","將領（日本海軍）"
"ARDATA","ARDATA:0085","1Kimura","1木村昌福","將領（日本海軍）"
"ARDATA","ARDATA:0086","Spruance","史普魯恩斯","將領（日本海軍）"
"ARDATA","ARDATA:0087","9Turner","9特納","將領（日本海軍）"
"ARDATA","ARDATA:0088",")Fitch",")費區","將領（日本海軍）"
"ARDATA","ARDATA:0089","1Lee","1李","將領（日本海軍）"
"ARDATA","ARDATA:0090","9Callaghan","9卡拉漢","將領（日本海軍）"
"ARDATA","ARDATA:0091","1Harrill","1哈里爾","將領（日本海軍）"
"ARDATA","ARDATA:0092","1Davison","1戴維森","將領（日本海軍）"
"ARDATA","ARDATA:0093","Mountbatten","蒙巴頓","將領（日本海軍）"
"ARDATA","ARDATA:0094","1Abe","1阿部弘毅","將領（日本海軍）"
"ARDATA","ARDATA:0095","1Omori","1大森仙太郎","將領（日本海軍）"
"ARDATA","ARDATA:0096","1Yamaguchi","1山口多聞","將領（日本海軍）"
"ARDATA","ARDATA:0097","Vandegrift","范德格里夫特","將領（日本海軍）"
"ARDATA","ARDATA:0098","1McCain","1麥凱恩","將領（日本海軍）"
"ARDATA","ARDATA:0099","9Hoover","9胡佛","將領（日本海軍）"
"ARDATA","ARDATA:0100","<<9Fletcher","<<9佛萊徹","將領（日本海軍）"
"ARDATA","ARDATA:0101","1Smith","1史密斯","將領（日本海軍）"
"ARDATA","ARDATA:0102","1Wright","1萊特","將領（日本海軍）"
"ARDATA","ARDATA:0103","9Montgomery","9蒙哥馬利","將領（日本海軍）"
"ARDATA","ARDATA:0104","1Sprague","1史普拉格","將領（日本海軍）"
"ARDATA","ARDATA:0105","1Somerville","1薩默維爾","將領（日本海軍）"
"ARDATA","ARDATA:0106","9Kusaka(J)","9草鹿任一","將領（日本海軍）"
"ARDATA","ARDATA:0107","<<1Vandegrift","<<1范德格里夫特","將領（日本海軍）"
"ARDATA","ARDATA:0108","!McCain","!麥凱恩","將領（日本海軍）"
"ARDATA","ARDATA:0109","F21Phillips","F21菲利普斯","將領（日本海軍）"
"GRDATA","GRDATA:0000","Hata","畑俊六","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0001","<<(","<<(","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0002","Terauchi","寺內壽一","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0003","F2(!Umezu","F2(!梅津美治郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0004","!Okamura","!岡村寧次","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0005","Itagaki","板垣征四郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0006","Yamashita","山下奉文","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0007","Imamura","今村均","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0008","Ushijima","牛島滿","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0009","Honma","本間雅晴","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0010","Hyakutake","百武晴吉","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0011","Mutaguchi","牟田口廉也","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0012","Iida","飯田祥二郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0013","Adachi","安達二十三","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0014","Kuribayashi","栗林忠道","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0015","Miyazaki","宮崎繁三郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0016","MacArthur","麥克阿瑟","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0017","F2(","F2(","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0018","Eichelberg.","艾克爾伯格","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0019","Swift","史威夫特","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0020","Wainwright","溫萊特","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0021","()Krueger","()克魯格","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0022","Stilwell","史迪威","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0023","Sutherland","薩瑟蘭","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0024","(!Kenney","(!肯尼","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0025","Wedemeyer","魏德邁","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0026","Chennault","陳納德","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0027","Willoughby","威洛比","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0028","Wavell","韋維爾","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0029","Auchinleck","奧金萊克","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0030","Slim","斯利姆","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0031","Percival","珀西瓦爾","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0032","<)Imamura","<)今村均","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0033","(!Ushijima","(!牛島滿","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0034","(!Hyakutake","(!百武晴吉","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0035",")Iida",")飯田祥二郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0036","Umezu","梅津美治郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0037","()Mutaguchi","()牟田口廉也","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0038","(!Adachi","(!安達二十三","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0039","F2()Eichelberg.","F2()艾克爾伯格","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0040","()Swift","()史威夫特","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0041","(!Wainwright","(!溫萊特","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0042","Krueger","克魯格","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0043","()Stilwell","()史迪威","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0044","(!Sutherland","(!薩瑟蘭","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0045","(!Wavell","(!韋維爾","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0046","(!Percival","(!珀西瓦爾","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0047","ZZ(","ZZ(","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0048","F2<)Imamura","F2<)今村均","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0049","(!MacArthur","(!麥克阿瑟","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0050","(!Chennault","(!陳納德","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0051","F2(!Slim","F2(!斯利姆","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0052","Okamura","岡村寧次","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0053",")Kuribayashi",")栗林忠道","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0054","()Miyazaki","()宮崎繁三郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0055",")Itagaki",")板垣征四郎","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0056","F2<","F2<","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0057","()Honma","()本間雅晴","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0058","Kenney","肯尼","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0059","ZZ(!Terauchi","ZZ(!寺內壽一","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0060","!Yamashita","!山下奉文","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0061","E.P.","E.P.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0062","C.E.","C.E.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0063","J.M.","J.M.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0064","J.W.","J.W.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0065","L.H.","L.H.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0066","R.K.","R.K.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0067","W.C.","W.C.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0068","J.C.","J.C.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0069","C.L.","C.L.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0070","C.A.","C.A.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0071","A.E.","A.E.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0072","T.A.","T.A.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0073","!A.M.","!A.M.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0074","!D.","!D.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0075","A.M.","A.M.","將領（陸軍／盟軍）"
"GRDATA","GRDATA:0076",")R.",")R.","將領（陸軍／盟軍）"
"KDATA","KDATA:0000","Akagi","赤城","艦船名（簡表）"
"KDATA","KDATA:0001","[Kaga","[加賀","艦船名（簡表）"
"KDATA","KDATA:0002","ZSoryu","Z蒼龍","艦船名（簡表）"
"KDATA","KDATA:0003","IHiryu","I飛龍","艦船名（簡表）"
"KDATA","KDATA:0004","IShokaku","I翔鶴","艦船名（簡表）"
"KDATA","KDATA:0005","THiyo","T飛鷹","艦船名（簡表）"
"KDATA","KDATA:0006","5Shinano","5信濃","艦船名（簡表）"
"KDATA","KDATA:0007","/Taiho","/大鳳","艦船名（簡表）"
"KDATA","KDATA:0008","5Unryu","5雲龍","艦船名（簡表）"
"KDATA","KDATA:0009","AHosho","A鳳翔","艦船名（簡表）"
"KDATA","KDATA:0010","Ryujo","龍驤","艦船名（簡表）"
"KDATA","KDATA:0011","0Ryuho","0龍鳳","艦船名（簡表）"
"KDATA","KDATA:0012","Zuiho","瑞鳳","艦船名（簡表）"
"KDATA","KDATA:0013","Chitose","千歲","艦船名（簡表）"
"KDATA","KDATA:0014","Taiyo","大鷹","艦船名（簡表）"
"KDATA","KDATA:0015","Shinyo","神鷹","艦船名（簡表）"
"KDATA","KDATA:0016","!Kaiyo","!海鷹","艦船名（簡表）"
"KDATA","KDATA:0017","Yamato","大和","艦船名（簡表）"
"KDATA","KDATA:0018","Kongo","金剛","艦船名（簡表）"
"KDATA","KDATA:0019","Fuso","扶桑","艦船名（簡表）"
"KDATA","KDATA:0020","Ise","伊勢","艦船名（簡表）"
"KDATA","KDATA:0021","Nagato","長門","艦船名（簡表）"
"KDATA","KDATA:0022","Furutaka","古鷹","艦船名（簡表）"
"KDATA","KDATA:0023","Aoba","青葉","艦船名（簡表）"
"KDATA","KDATA:0024","Myoko","妙高","艦船名（簡表）"
"KDATA","KDATA:0025","0""C","0""C","艦船名（簡表）"
"KDATA","KDATA:0026","Takao","高雄","艦船名（簡表）"
"KDATA","KDATA:0027","Mogami","最上","艦船名（簡表）"
"KDATA","KDATA:0028","$#G","$#G","艦船名（簡表）"
"KDATA","KDATA:0029","Tone","利根","艦船名（簡表）"
"KDATA","KDATA:0030","$#W","$#W","艦船名（簡表）"
"KDATA","KDATA:0031","Tenryu","天龍","艦船名（簡表）"
"KDATA","KDATA:0032","Kuma","球磨","艦船名（簡表）"
"KDATA","KDATA:0033","Nagara","長良","艦船名（簡表）"
"KDATA","KDATA:0034","Sendai","川內","艦船名（簡表）"
"KDATA","KDATA:0035","Yubari","夕張","艦船名（簡表）"
"KDATA","KDATA:0036","Agano","阿賀野","艦船名（簡表）"
"KDATA","KDATA:0037","Oyodo","大淀","艦船名（簡表）"
"KDATA","KDATA:0038","Minekaze","峯風","艦船名（簡表）"
"KDATA","KDATA:0039","Kamikaze","神風","艦船名（簡表）"
"KDATA","KDATA:0040","Mutsuki","睦月","艦船名（簡表）"
"KDATA","KDATA:0041","Fubuki","吹雪","艦船名（簡表）"
"KDATA","KDATA:0042","Hatsuharu","初春","艦船名（簡表）"
"KDATA","KDATA:0043","Shiratsuyu","白露","艦船名（簡表）"
"KDATA","KDATA:0044","Asashio","朝潮","艦船名（簡表）"
"KDATA","KDATA:0045","Kagero","陽炎","艦船名（簡表）"
"KDATA","KDATA:0046","Yugumo","夕雲","艦船名（簡表）"
"KDATA","KDATA:0047","Shimakaze","島風","艦船名（簡表）"
"KDATA","KDATA:0048",",&'@",",&'@","艦船名（簡表）"
"KDATA","KDATA:0049","Akizuki","秋月","艦船名（簡表）"
"KDATA","KDATA:0050","Matsu","松","艦船名（簡表）"
"KDATA","KDATA:0051","Lexington","列星頓","艦船名（簡表）"
"KDATA","KDATA:0052","ZYorktown","Z約克鎮","艦船名（簡表）"
"KDATA","KDATA:0053","cWasp","c胡蜂","艦船名（簡表）"
"KDATA","KDATA:0054","TEssex","T艾塞克斯","艦船名（簡表）"
"KDATA","KDATA:0055","cIndependence","c獨立","艦船名（簡表）"
"KDATA","KDATA:0056","-Sungamon","-桑加蒙","艦船名（簡表）"
"KDATA","KDATA:0057","""Casablanca","""卡薩布蘭卡","艦船名（簡表）"
"KDATA","KDATA:0058","""Commencement","""科曼斯門特灣","艦船名（簡表）"
"KDATA","KDATA:0059","""Texas","""德克薩斯","艦船名（簡表）"
"KDATA","KDATA:0060","Oklahoma","奧克拉荷馬","艦船名（簡表）"
"KDATA","KDATA:0061","Pennsylvania","賓夕法尼亞","艦船名（簡表）"
"KDATA","KDATA:0062","New Mexico","新墨西哥","艦船名（簡表）"
"KDATA","KDATA:0063","California","加利福尼亞","艦船名（簡表）"
"KDATA","KDATA:0064","Maryland","馬里蘭","艦船名（簡表）"
"KDATA","KDATA:0065","N.Carolina","北卡羅來納","艦船名（簡表）"
"KDATA","KDATA:0066","South Dakota","南達科他","艦船名（簡表）"
"KDATA","KDATA:0067","Iowa","愛荷華","艦船名（簡表）"
"KDATA","KDATA:0068","Alaska","阿拉斯加","艦船名（簡表）"
"KDATA","KDATA:0069","Pensacola","彭薩科拉","艦船名（簡表）"
"KDATA","KDATA:0070","Northampton","北安普頓","艦船名（簡表）"
"KDATA","KDATA:0071","Indianapolis","印第安納波利斯","艦船名（簡表）"
"KDATA","KDATA:0072","Astoria","阿斯托里亞","艦船名（簡表）"
"KDATA","KDATA:0073","Wichita","威奇托","艦船名（簡表）"
"KDATA","KDATA:0074","Baltimore","巴爾的摩","艦船名（簡表）"
"KDATA","KDATA:0075","Omaha","奧馬哈","艦船名（簡表）"
"KDATA","KDATA:0076","Brooklyn","布魯克林","艦船名（簡表）"
"KDATA","KDATA:0077","Atlanta","亞特蘭大","艦船名（簡表）"
"KDATA","KDATA:0078","Cleveland","克里夫蘭","艦船名（簡表）"
"KDATA","KDATA:0079","Flash Deck","平甲板","艦船名（簡表）"
"KDATA","KDATA:0080","Farragut","法拉格特","艦船名（簡表）"
"KDATA","KDATA:0081","Porter","波特","艦船名（簡表）"
"KDATA","KDATA:0082","Mahan","馬漢","艦船名（簡表）"
"KDATA","KDATA:0083","Craven","克雷文","艦船名（簡表）"
"KDATA","KDATA:0084","O(%&","O(%&","艦船名（簡表）"
"KDATA","KDATA:0085","Sims","辛姆斯","艦船名（簡表）"
"KDATA","KDATA:0086","Benson","班森","艦船名（簡表）"
"KDATA","KDATA:0087","Livermore","利弗莫爾","艦船名（簡表）"
"KDATA","KDATA:0088","Fletcher","弗萊徹","艦船名（簡表）"
"KDATA","KDATA:0089","A.M.Sumner","艾倫·薩姆納","艦船名（簡表）"
"KDATA","KDATA:0090","Gearing","基靈","艦船名（簡表）"
"KDATA","KDATA:0091","J.C.Butler","約翰·巴特勒","艦船名（簡表）"
"KDATA","KDATA:0092","Illustrious","光輝","艦船名（簡表）"
"KDATA","KDATA:0093","$Hermes","$競技神","艦船名（簡表）"
"KDATA","KDATA:0094","R.Sovereign","皇家君權","艦船名（簡表）"
"KDATA","KDATA:0095","K.George V","英王喬治五世","艦船名（簡表）"
"KDATA","KDATA:0096","Repulse","反擊","艦船名（簡表）"
"KDATA","KDATA:0097","Q.Elizabeth","伊莉莎白女王","艦船名（簡表）"
"KDATA","KDATA:0098","Kent","肯特","艦船名（簡表）"
"KDATA","KDATA:0099","Norfolk","諾福克","艦船名（簡表）"
"KDATA","KDATA:0100","York","約克","艦船名（簡表）"
"KDATA","KDATA:0101","Danae","達娜厄","艦船名（簡表）"
"KDATA","KDATA:0102","Emerald","翡翠","艦船名（簡表）"
"KDATA","KDATA:0103","Perth","伯斯","艦船名（簡表）"
"KDATA","KDATA:0104","Java","爪哇","艦船名（簡表）"
"KDATA","KDATA:0105","De Ruyter","德魯伊特","艦船名（簡表）"
"KDATA","KDATA:0106","Tromp","特龍普","艦船名（簡表）"
"KDATA","KDATA:0107","Scharnhorst","沙恩霍斯特","艦船名（簡表）"
"KDATA","KDATA:0108","Bismarck","俾斯麥","艦船名（簡表）"
"KDATA","KDATA:0109","Prinz Eugen","歐根親王","艦船名（簡表）"
"KDATA","KDATA:0110","k$ G","k$ G","艦船名（簡表）"
"KDATA","KDATA:0111","Kirov","基洛夫","艦船名（簡表）"
"KDATA","KDATA:0112","Hooh","鳳凰","艦船名（簡表）"
"KDATA","KDATA:0113","ZKii","Z紀伊","艦船名（簡表）"
"KDATA","KDATA:0114","Sanuki","讚岐","艦船名（簡表）"
"KDATA","KDATA:0115","Tokachi","十勝","艦船名（簡表）"
"KDATA","KDATA:0116","Aokumo","青雲","艦船名（簡表）"
"KDATA","KDATA:0117","Hijun","飛隼","艦船名（簡表）"
"KDATA","KDATA:0118","`Suruga","`駿河","艦船名（簡表）"
"KDATA","KDATA:0119","Hitachi","常陸","艦船名（簡表）"
"KDATA","KDATA:0120","Hotaka","穗高","艦船名（簡表）"
"KDATA","KDATA:0121","Kiyokaze","清風","艦船名（簡表）"
"KDATA","KDATA:0122","Unkaku","雲鶴","艦船名（簡表）"
"KDATA","KDATA:0123","cShikishima","c敷島","艦船名（簡表）"
"KDATA","KDATA:0124","Tosa","土佐","艦船名（簡表）"
"KDATA","KDATA:0125","Shirane","白根","艦船名（簡表）"
"KDATA","KDATA:0126","Takashio","高潮","艦船名（簡表）"
"KDATA","KDATA:0127","Shinryu","神龍","艦船名（簡表）"
"KDATA","KDATA:0128","cKawachi","c河內","艦船名（簡表）"
"KDATA","KDATA:0129","Mikawa","三川","艦船名（簡表）"
"KDATA","KDATA:0130","Zaoh","藏王","艦船名（簡表）"
"KDATA","KDATA:0131","Aranami","荒波","艦船名（簡表）"
"KDATA","KDATA:0132","Midway","中途島","艦船名（簡表）"
"KDATA","KDATA:0133","ZMontana","Z蒙大拿","艦船名（簡表）"
"KDATA","KDATA:0134","Kansas","堪薩斯","艦船名（簡表）"
"KDATA","KDATA:0135","Las Vegas","拉斯維加斯","艦船名（簡表）"
"KDATA","KDATA:0136","Turner","特納","艦船名（簡表）"
"KDATA","KDATA:0137","Reprisal","報復","艦船名（簡表）"
"KDATA","KDATA:0138","`N.Hampshire","`新罕布夏","艦船名（簡表）"
"KDATA","KDATA:0139","Illinois","伊利諾","艦船名（簡表）"
"KDATA","KDATA:0140","Seattle","西雅圖","艦船名（簡表）"
"KDATA","KDATA:0141","Stevenson","史蒂文森","艦船名（簡表）"
"KDATA","KDATA:0142","Majesty","威嚴","艦船名（簡表）"
"KDATA","KDATA:0143","cGeorgia","c喬治亞","艦船名（簡表）"
"KDATA","KDATA:0144","Kentucky","肯塔基","艦船名（簡表）"
"KDATA","KDATA:0145","Oregon City","俄勒岡城","艦船名（簡表）"
"KDATA","KDATA:0146","Perry","培里","艦船名（簡表）"
"KDATA","KDATA:0147","Orion","獵戶座","艦船名（簡表）"
"KDATA","KDATA:0148","cWyoming","c懷俄明","艦船名（簡表）"
"KDATA","KDATA:0149","S.Carolina","南卡羅來納","艦船名（簡表）"
"KDATA","KDATA:0150","Sacramento","沙加緬度","艦船名（簡表）"
"KDATA","KDATA:0151","Timmerman","蒂默曼","艦船名（簡表）"
"KSDATA","KSDATA:0000","Akagi","赤城","艦船名（詳表）"
"KSDATA","KSDATA:0001","Kaga","加賀","艦船名（詳表）"
"KSDATA","KSDATA:0002","Soryu","蒼龍","艦船名（詳表）"
"KSDATA","KSDATA:0003","#1N","#1N","艦船名（詳表）"
"KSDATA","KSDATA:0004","Hiryu","飛龍","艦船名（詳表）"
"KSDATA","KSDATA:0005","#1M","#1M","艦船名（詳表）"
"KSDATA","KSDATA:0006","Shokaku","翔鶴","艦船名（詳表）"
"KSDATA","KSDATA:0007","""CD","""CD","艦船名（詳表）"
"KSDATA","KSDATA:0008","Zuikaku","瑞鶴","艦船名（詳表）"
"KSDATA","KSDATA:0009","""CC","""CC","艦船名（詳表）"
"KSDATA","KSDATA:0010","Hiyo","飛鷹","艦船名（詳表）"
"KSDATA","KSDATA:0011","Junyo","隼鷹","艦船名（詳表）"
"KSDATA","KSDATA:0012","Hosho","鳳翔","艦船名（詳表）"
"KSDATA","KSDATA:0013","Ryujo","龍驤","艦船名（詳表）"
"KSDATA","KSDATA:0014","Ryuho","龍鳳","艦船名（詳表）"
"KSDATA","KSDATA:0015","Zuiho","瑞鳳","艦船名（詳表）"
"KSDATA","KSDATA:0016","Shoho","祥鳳","艦船名（詳表）"
