"file","id","offset","source","target","note"
"MSG1.TK2","MSG1.TK2:0023","1687","Japanese once and for all!","徹底擊敗日本！",""
"MSG1.TK2","MSG1.TK2:0024","1799","I shall return!","我必將歸來！","移除開頭雜訊「E」；麥克阿瑟名言"
"MSG1.TK2","MSG1.TK2:0025","1999","Welcome to ""The Voice of Freedom"". This is","歡迎收聽""自由之聲""。我是","移除開頭雜訊「{」；保留 ASCII 引號"
"MSG1.TK2","MSG1.TK2:0026","2043","General MacArthur speaking. My friends in the","麥克阿瑟將軍。菲律賓的",""
"MSG1.TK2","MSG1.TK2:0027","2089","Philippines, I am finally back!","朋友們，我終於回來了！",""
"MSG1.TK2","MSG1.TK2:0028","2200","I have returned!","我回來了！",""
"MSG1.TK2","MSG1.TK2:0029","2399","--Intelligence Report-- It appears that leaders of the Allied forces have convened in a meeting.","--情報報告-- 盟軍各國領袖似乎召開了一場會議。","開頭的「I」判定為雜訊（「--」才是原文起頭），不確定，待複核"
"MSG1.TK2","MSG1.TK2:0030","2600","On %s %d, %d, the leaders of the United","%s月%d日，%d年，美國、","%s 為英文月份字串，顯示會是「February月…」形式，待複核"
"MSG1.TK2","MSG1.TK2:0031","2640","States, England, and the U.S.S.R. met at Yalta in","英國與蘇聯的領袖在克里米亞的",""
"MSG1.TK2","MSG1.TK2:0032","2690","the Crimea. This meeting of the ""Big Three"" later","雅爾達會面。這場""三巨頭""會議",""
"MSG1.TK2","MSG1.TK2:0033","2740","became known as the famous Yalta Conference.","後來成為著名的雅爾達會議。",""
"MSG1.TK2","MSG1.TK2:0034","2800","We all know Germany is finished. After Germany","我們都知道德國完了。德國",""
"MSG1.TK2","MSG1.TK2:0035","2847","falls, we will wait two to three months before","投降後，我們將等兩三個月",""
"MSG1.TK2","MSG1.TK2:0036","2894","joining the war.","再參戰。",""
"MSG1.TK2","MSG1.TK2:0037","3000","That is good news for all of us Allies. The","這對盟軍全體都是好消息。蘇聯",""
"MSG1.TK2","MSG1.TK2:0038","3044","strength of U.S.S.R. will be invaluable in the","的戰力在太平洋戰場",""
"MSG1.TK2","MSG1.TK2:0039","3091","Pacific.","將是無價之寶。",""
"MSG1.TK2","MSG1.TK2:0040","3200","As for Germany, we will ask for their surrender,","至於德國，我們將要求其投降，",""
"MSG1.TK2","MSG1.TK2:0041","3249","which is long overdue, within the next two or","這早就該做了，就在未來兩三",""
"MSG1.TK2","MSG1.TK2:0042","3295","three days.","天內。",""
"MSG1.TK2","MSG1.TK2:0043","3400","I have no objections. Once the Germans","我沒有異議。一旦德國",""
"MSG1.TK2","MSG1.TK2:0044","3439","surrender, we must focus our energies on","投降，我們必須全力",""
"MSG1.TK2","MSG1.TK2:0045","3480","rebuilding a peaceful Europe.","重建和平的歐洲。",""
"MSG1.TK2","MSG1.TK2:0046","3600","There are still many issues that we must","仍有許多議題需要",""
"MSG1.TK2","MSG1.TK2:0047","3641","discuss, but, we are all busy, so we'll leave","討論，但大家事務繁忙，",""
"MSG1.TK2","MSG1.TK2:0048","3687","them for another time.","就留待下次吧。",""
"MSG1.TK2","MSG1.TK2:0049","3795","Well then, this meeting is officially over. May","那麼，本次會議正式結束。願","移除開頭雜訊「q~aRt」"
"MSG1.TK2","MSG1.TK2:0050","3848","the skies be brighter when next we meet.","下次相見時，天空更加明朗。",""
"MSG1.TK2","MSG1.TK2:0051","4000","Let's hope this ugly war ends soon.","但願這場醜惡的戰爭早日結束。",""
"MSG1.TK2","MSG1.TK2:0052","4200","My sentiments exactly.","我完全同意。",""
"MSG1.TK2","MSG1.TK2:0053","4399","On %s %d, %d, the U.S.S.R. has formally","%s月%d日，%d年，蘇聯正式","移除開頭雜訊「v」；日期格式同 #30"
"MSG1.TK2","MSG1.TK2:0054","4440","declared war on Japan. We must defeat Japan and","對日本宣戰。我們必須擊敗日本，",""
"MSG1.TK2","MSG1.TK2:0055","4488","liberate the people of Asia!","解放亞洲人民！",""
"MSG1.TK2","MSG1.TK2:0056","4599","After grueling battles, the Gibraltar of the Far","經過慘烈的戰鬥，遠東的","移除開頭雜訊「O」"
"MSG1.TK2","MSG1.TK2:0057","4649","East, Singapore, finally fell into the hands of","直布羅陀——新加坡，終於落入",""
"MSG1.TK2","MSG1.TK2:0058","4697","the Japanese. British Lt. Gen. Percival and Jap-","日軍手中。英軍中將白思華與日","Percival 譯為白思華；句尾 Jap- 為斷字"
"MSG1.TK2","MSG1.TK2:0059","4746","anese Lt. Gen. Yamashita entered negotiations.","軍中將山下奉文展開談判。",""
"MSG1.TK2","MSG1.TK2:0060","4799","General, I have a question for you. Are you","將軍，我有一個問題。您是否","移除開頭雜訊「5」"
"MSG1.TK2","MSG1.TK2:0061","4844","aware that we are requesting your surrender?","知道，我們正要求您投降？",""
"MSG1.TK2","MSG1.TK2:0062","4889","Your unconditional surrender, that is.","是無條件投降。",""
"MSG1.TK2","MSG1.TK2:0063","4998","Yes, but no reason to be hasty, old man. I'd","是的，但何必這麼急呢，老兄。","移除開頭雜訊「5U」"
"MSG1.TK2","MSG1.TK2:0064","5045","like to see the terms you're offering first.","我想先聽聽你們開出的條件。",""
"MSG1.TK2","MSG1.TK2:0065","5200","I'm not offering any terms! Now listen. I am","沒有任何條件可談！聽清楚了，",""
"MSG1.TK2","MSG1.TK2:0066","5245","asking for your unconditional surrender.","我要求的是你們無條件投降。",""
"MSG1.TK2","MSG1.TK2:0067","5400","As I said, I will agree to your cease-fire. But","我說過，我同意停火。",""
"MSG1.TK2","MSG1.TK2:0068","5448","only if I am satisfied with your terms.","但前提是我滿意你們的條件。",""
"MSG1.TK2","MSG1.TK2:0069","5599","Mr. Percival! It's a simple yes or no question!","白思華先生！這只是是或否的問題！","移除開頭雜訊「H」"
"MSG1.TK2","MSG1.TK2:0070","5648","As head of the British forces in this area, will","身為此地英軍的最高指揮官，",""
"MSG1.TK2","MSG1.TK2:0071","5697","you surrender unconditionally?!","你是否無條件投降？！",""
"MSG1.TK2","MSG1.TK2:0072","5800","Yes. I surrender..., unconditionally.","是。我投降……無條件投降。",""
"MSG1.TK2","MSG1.TK2:0073","6000","The Prince of Wales would be sinking in a matter","威爾斯親王號沉沒只是",""
"MSG1.TK2","MSG1.TK2:0074","6049","of time. As the crew prepared to abandon ship,","時間問題。當乘員準備棄艦時，",""
"MSG1.TK2","MSG1.TK2:0075","6096","her commander, Sir Thomas Phillips of the","艦長——英國皇家海軍的",""
"MSG1.TK2","MSG1.TK2:0076","6138","British Royal Navy, refused to leave his post.","湯姆·菲利普斯爵士拒絕離開崗位。",""
"MSG1.TK2","MSG1.TK2:0077","6200","Commander, please! The Royal Navy cannot afford","艦長，請您務必離開！皇家海軍",""
"MSG1.TK2","MSG1.TK2:0078","6248","to lose you! You must let her go!","不能失去您！您必須放手讓她走！",""
"MSG1.TK2","MSG1.TK2:0079","6399","His staff pleaded with him frantically. But","幕僚們拼命懇求他。然而","移除開頭雜訊「1」"
"MSG1.TK2","MSG1.TK2:0080","6444","Admiral Phillips smiled and quietly uttered","菲利普斯將軍微微一笑，平靜地",""
"MSG1.TK2","MSG1.TK2:0081","6488","three words.","說出三個字。",""
"MSG1.TK2","MSG1.TK2:0082","6598","No thank you.","不了，謝謝。","移除開頭雜訊「u>」；原文故意以三個字回絕"
"MSG1.TK2","MSG1.TK2:0083","6799","Late that night, England's Prime Minister, W.S.","當天深夜，英國首相W.S.","移除開頭雜訊「P」"
"MSG1.TK2","MSG1.TK2:0084","6848","Churchill, was pulled from his sleep by the sound","邱吉爾被床邊電話的鈴聲",""
"MSG1.TK2","MSG1.TK2:0085","6898","of the telephone next to his bed. The voice over","從睡夢中驚醒。電話那頭的",""
"MSG1.TK2","MSG1.TK2:0086","6947","the phone was strained.","聲音十分緊繃。",""
"MSG1.TK2","MSG1.TK2:0087","6999","I'm terribly sorry to call you so late, sir. I","很抱歉這麼晚打擾您，首相。","移除開頭雜訊「9」"
"MSG1.TK2","MSG1.TK2:0088","7047","have a report. The Prince of Wales and the","我有要事報告。威爾斯親王號與",""
"MSG1.TK2","MSG1.TK2:0089","7090","Repulse were sunk in battle. We also lost Tom","反擊號在戰鬥中沉沒。湯姆·",""
"MSG1.TK2","MSG1.TK2:0090","7136","Phillips.","菲利普斯也殉職了。",""
"MSG1.TK2","MSG1.TK2:0091","7200","Are you certain of this, man?","你確定這消息屬實嗎？",""
"MSG1.TK2","MSG1.TK2:0092","7274","","","二進位雜訊，無實際英文文字，跳過翻譯（待複核）"
"MSG1.TK2","MSG1.TK2:0093","7400","It's been confirmed, sir.","已確認無誤，首相。",""
"MSG1.TK2","MSG1.TK2:0094","7599","I see... Thank you for calling.","我知道了……謝謝你來電。","移除開頭雜訊「)」"
"MSG1.TK2","MSG1.TK2:0095","9200","Anti-Japanese sentiment is growing in","反日情緒在",""
"MSG1.TK2","MSG1.TK2:0096","9238","%s. As a result, the base there","%s日益高漲。當地基地",""
"MSG1.TK2","MSG1.TK2:0097","9270","incurred damages.","因此蒙受損失。",""
"MSG1.TK2","MSG1.TK2:0098","9400","People in %s have been holding peace","%s民眾發起和平",""
"MSG1.TK2","MSG1.TK2:0099","9437","demonstrations. As a result, the base there","示威遊行。當地基地",""
"MSG1.TK2","MSG1.TK2:0100","9481","sustained damages.","因此蒙受損失。",""
"MSG1.TK2","MSG1.TK2:0101","9600","I have a report from the %s Intelligence ","%s情報部門","原文句尾空格為拼接用途，中譯省略"
"MSG1.TK2","MSG1.TK2:0102","9642","Department. We succeeded in decoding the ","傳來報告。我們成功破譯了",""
"MSG1.TK2","MSG1.TK2:0103","9684","%s cryptogram!","%s的密碼電文！",""
"MSG1.TK2","MSG1.TK2:0104","9800","Germany now rules the Atlantic Ocean! We must","德國已稱霸大西洋！我們必須",""
"MSG1.TK2","MSG1.TK2:0105","9846","seek out new territories - to the Pacific!","尋找新的領土——向太平洋進軍！",""
"MSG1.TK2","MSG1.TK2:0106","10000","It is time for Germany to show all of Europe,","是時候讓德國向全歐洲——",""
"MSG1.TK2","MSG1.TK2:0107","10046","no, the whole world its unstoppable power.","不，向全世界展示其無可阻擋的力量。",""
"MSG1.TK2","MSG1.TK2:0108","10200","The Germans have conquered several areas of","德軍已征服歐洲",""
"MSG1.TK2","MSG1.TK2:0109","10244","Europe and continue to take the offensive in","多個地區，並在數條",""
"MSG1.TK2","MSG1.TK2:0110","10289","several lines of battle.","戰線上持續發動攻勢。",""
"MSG1.TK2","MSG1.TK2:0111","10400","The Motherland will never fall! Final victory","祖國永不陷落！最終勝利",""
"MSG1.TK2","MSG1.TK2:0112","10446","will be mine! I will not tolerate the idea of","必屬於我！我絕不容許",""
"MSG1.TK2","MSG1.TK2:0113","10492","losing ground to the Allied dogs!","向盟軍走狗喪失一寸土地！",""
"MSG1.TK2","MSG1.TK2:0114","10600","German forces are outnumbered throughout Europe.","德軍在歐洲各地兵力居於劣勢。",""
"MSG1.TK2","MSG1.TK2:0115","10649","British and Soviet forces are gathering power in","英軍與蘇軍正在遠東",""
"MSG1.TK2","MSG1.TK2:0116","10698","the Far East.","集結力量。",""
"MSG1.TK2","MSG1.TK2:0117","10796","""Now is the time for independence! People of","""獨立的時刻到了！越南","移除開頭雜訊「)tc」；保留開頭引號（原文無收尾引號）"
"MSG1.TK2","MSG1.TK2:0118","10844","Vietnam! Let us work as one to liberate our-","人民啊！讓我們團結一心，解放","our- 為斷字"
"MSG1.TK2","MSG1.TK2:0119","10889","selves from imperialism!","自己，擺脫帝國主義！",""
"MSG1.TK2","MSG1.TK2:0120","10999","Ho Chi Minh has organized an uprising against","胡志明在多個地區","移除開頭雜訊「A」"
"MSG1.TK2","MSG1.TK2:0121","11046","the French in several areas. The ","組織了反抗法國的起義。",""
"MSG1.TK2","MSG1.TK2:0122","11086","base at %s","%s基地",""
"MSG1.TK2","MSG1.TK2:0123","11097"," was heavily bombarded and","遭到猛烈砲擊，","移除開頭雜訊「C7」"
"MSG1.TK2","MSG1.TK2:0124","11126","the base facilities have incurred heavy damages.","基地設施損失慘重。",""
"MSG1.TK2","MSG1.TK2:0125","11200","MacArthur has promised us freedom and","麥克阿瑟許諾給我們自由與",""
"MSG1.TK2","MSG1.TK2:0126","11238","independence, but we, as Filipinos, must strive","獨立，但身為菲律賓人，",""
"MSG1.TK2","MSG1.TK2:0127","11286","to free ourselves! Let us rise up against our","我們必須靠自己爭取解放！",""
"MSG1.TK2","MSG1.TK2:0128","11332","Japanese oppressors!","起來反抗日本壓迫者吧！",""
"MSG1.TK2","MSG1.TK2:0129","11400","Rising to President Keson's calling, the Filipi-","響應奎松總統的號召，菲律","Keson 應為 Quezon（奎松）之日式拼法；Filipi- 為斷字"
"MSG1.TK2","MSG1.TK2:0130","11449","nos are engaging in anti-Japanese guerrilla war-","賓人展開抗日游擊戰。",""
"MSG1.TK2","MSG1.TK2:0131","11498","fare. It appears the Japanese forces stationed","據報，駐紮在",""
"MSG1.TK2","MSG1.TK2:0132","11545","at %s %s have suffered severe damage.","%s%s的日軍遭受重創。",""
"MSG1.TK2","MSG1.TK2:0133","11600","Rising to President Keson's calling, the Fili-","響應奎松總統的號召，菲律","Fili- 為斷字"
"MSG1.TK2","MSG1.TK2:0134","11647","pinos are engaging in anti-Japanese guerrilla","賓人展開抗日游擊",""
"MSG1.TK2","MSG1.TK2:0135","11693","warfare. It appears the Japanese %s at","戰。據報，日軍%s（位於","為維持 %s 順序，以括號處理，待複核"
"MSG1.TK2","MSG1.TK2:0136","11732","%s has suffered damages.","%s）遭受損失。",""
"MSG1.TK2","MSG1.TK2:0137","11800","Report from the ","來自",""
"MSG1.TK2","MSG1.TK2:0138","11821","B1%s %s %s","B1%s %s %s","B1 為遊戲控制碼，保留原樣"
"MSG1.TK2","MSG1.TK2:0139","11840","""Commencing attack on ","的報告：""開始攻擊",""
"MSG1.TK2","MSG1.TK2:0140","12000","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0141","12022","B1%s %s Fleet A.F.","B1%s %s艦隊航空隊","A.F. = Air Force，譯為航空隊"
"MSG1.TK2","MSG1.TK2:0142","12048","""Commencing attack on ","的電文：""開始攻擊",""
"MSG1.TK2","MSG1.TK2:0143","12199","Message from the ","來自","移除開頭雜訊「k」"
"MSG1.TK2","MSG1.TK2:0144","12222","B1%s %s Fleet A.F.","B1%s %s艦隊航空隊",""
"MSG1.TK2","MSG1.TK2:0145","12248","""Engaged in battle with the ","的電文：""正與",""
"MSG1.TK2","MSG1.TK2:0146","12281","B1%s %s Fleet A.F.","B1%s %s艦隊航空隊交戰中",""
"MSG1.TK2","MSG1.TK2:0147","12400","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0148","12422","B1%s %s Fleet A.F.","B1%s %s艦隊航空隊",""
"MSG1.TK2","MSG1.TK2:0149","12448","""Engaged in battle with the ","的電文：""正與",""
"MSG1.TK2","MSG1.TK2:0150","12481","B1%s %s Base A.F.","B1%s %s基地航空隊交戰中",""
"MSG1.TK2","MSG1.TK2:0151","12600","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0152","12622","B1%s %s Fleet A.F.","B1%s %s艦隊航空隊",""
"MSG1.TK2","MSG1.TK2:0153","12648","""Commencing attack on ","的電文：""開始攻擊",""
"MSG1.TK2","MSG1.TK2:0154","12675","B1%s %s Base","B1%s %s基地",""
"MSG1.TK2","MSG1.TK2:0155","12800","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0156","12822","B1%s %s Base A.F.","B1%s %s基地航空隊",""
"MSG1.TK2","MSG1.TK2:0157","12847","""Commencing attack on ","的電文：""開始攻擊",""
"MSG1.TK2","MSG1.TK2:0158","13000","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0159","13022","B1%s %s Base A.F.","B1%s %s基地航空隊",""
"MSG1.TK2","MSG1.TK2:0160","13047","""Engaged in battle with the ","的電文：""正與",""
"MSG1.TK2","MSG1.TK2:0161","13080","B1%s %s Fleet A.F.","B1%s %s艦隊航空隊交戰中",""
"MSG1.TK2","MSG1.TK2:0162","13200","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0163","13222","B1%s %s Base A.F.","B1%s %s基地航空隊",""
"MSG1.TK2","MSG1.TK2:0164","13247","""Engaged in battle with the ","的電文：""正與",""
"MSG1.TK2","MSG1.TK2:0165","13280","B1%s %s Base A.F.","B1%s %s基地航空隊交戰中",""
"MSG1.TK2","MSG1.TK2:0166","13399","Message from the ","來自","移除開頭雜訊「E」"
"MSG1.TK2","MSG1.TK2:0167","13422","B1%s %s Base A.F.","B1%s %s基地航空隊",""
"MSG1.TK2","MSG1.TK2:0168","13447","""Commencing attack on ","的電文：""開始攻擊",""
"MSG1.TK2","MSG1.TK2:0169","13474","B1%s %s Base","B1%s %s基地",""
"MSG1.TK2","MSG1.TK2:0170","13600","Red alert from the ","緊急警報——",""
"MSG1.TK2","MSG1.TK2:0171","13624","B1%s %s %s","B1%s %s %s",""
"MSG1.TK2","MSG1.TK2:0172","13653","B1%s %s ","B1%s %s",""
"MSG1.TK2","MSG1.TK2:0173","13665","B1is approaching our unit.""","B1正逼近我方部隊。""",""
"MSG1.TK2","MSG1.TK2:0174","13797","Red alert from the ","緊急警報——","移除開頭雜訊「'_@」"
"MSG1.TK2","MSG1.TK2:0175","13824","B1%s %s Fleet A.F.","B1%s %s艦隊航空隊",""
"MSG1.TK2","MSG1.TK2:0176","13860","B1%s A.F. ","B1%s航空隊",""
"MSG1.TK2","MSG1.TK2:0177","13874","B1is approaching our unit.""","B1正逼近我方部隊。""",""
"MSG1.TK2","MSG1.TK2:0178","14000","Red alert from the ","緊急警報——",""
"MSG1.TK2","MSG1.TK2:0179","14024","B1%s %s Base A.F.","B1%s %s基地航空隊",""
"MSG1.TK2","MSG1.TK2:0180","14059","B1%s A.F. ","B1%s航空隊",""
"MSG1.TK2","MSG1.TK2:0181","14073","B1is approaching our unit.""","B1正逼近我方部隊。""",""
"MSG1.TK2","MSG1.TK2:0182","14199","Red alert from the ","緊急警報——","移除開頭雜訊「S」"
"MSG1.TK2","MSG1.TK2:0183","14224","B1%s %s Base","B1%s %s基地",""
"MSG1.TK2","MSG1.TK2:0184","14255","B1%s A.F. ","B1%s航空隊",""
"MSG1.TK2","MSG1.TK2:0185","14269","B1is approaching us.""","B1正逼近我方。""",""
"MSG1.TK2","MSG1.TK2:0186","14291","","","二進位雜訊，無實際英文文字，跳過翻譯（待複核）"
"MSG1.TK2","MSG1.TK2:0187","14399","Red alert from the ","緊急警報——","移除開頭雜訊「#」"
"MSG1.TK2","MSG1.TK2:0188","14440","""Our forces were destroyed!""","""我軍已被全滅！""",""
"MSG1.TK2","MSG1.TK2:0189","14600","Report from the ","來自",""
"MSG1.TK2","MSG1.TK2:0190","14637","""Our forces destroyed the ","的報告：""我軍已擊滅敵方",""
"MSG1.TK2","MSG1.TK2:0191","14800","Report from the ","來自",""
"MSG1.TK2","MSG1.TK2:0192","14837","""The battle with the ","的報告：""與敵方",""
"MSG1.TK2","MSG1.TK2:0193","14863","B1%s %s ","B1%s %s",""
"MSG1.TK2","MSG1.TK2:0194","14875","B1reduced our force to %3d.""","B1的戰鬥，使我方兵力降至%3d。""",""
"MSG1.TK2","MSG1.TK2:0195","14997","Red alert from the ","緊急警報——","移除開頭雜訊「G*&」"
"MSG1.TK2","MSG1.TK2:0196","15024","B1%s Fleet A.F.","B1%s艦隊航空隊的通報",""
"MSG1.TK2","MSG1.TK2:0197","15047","""Our forces were destroyed!""","""我軍已被全滅！""",""
"MSG1.TK2","MSG1.TK2:0198","15199","Message from the ","來自","移除開頭雜訊「\\」"
"MSG1.TK2","MSG1.TK2:0199","15222","B1%s Fleet A.F.","B1%s艦隊航空隊",""
"MSG1.TK2","MSG1.TK2:0200","15245","""Our forces destroyed the ","的電文：""我軍已擊滅敵方",""
"MSG1.TK2","MSG1.TK2:0201","15398","Message from the ","來自","移除開頭雜訊「w0」"
"MSG1.TK2","MSG1.TK2:0202","15422","B1%s Fleet A.F.","B1%s艦隊航空隊",""
"MSG1.TK2","MSG1.TK2:0203","15445","""The battle with the ","的電文：""與敵方",""
"MSG1.TK2","MSG1.TK2:0204","15471","B1%s %s ","B1%s %s",""
"MSG1.TK2","MSG1.TK2:0205","15483","B1reduced our aircrafts to %3d.""","B1的戰鬥，使我方飛機降至%3d架。""",""
"MSG1.TK2","MSG1.TK2:0206","15600","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0207","15622","B1%s Fleet A.F.","B1%s艦隊航空隊",""
"MSG1.TK2","MSG1.TK2:0208","15645","""Air raid on the ","的電文：""對敵方",""
"MSG1.TK2","MSG1.TK2:0209","15667","B1%s %s Base ","B1%s %s基地",""
"MSG1.TK2","MSG1.TK2:0210","15684","B1was successful!""","B1的空襲成功！""",""
"MSG1.TK2","MSG1.TK2:0211","15800","Red alert from the ","緊急警報——",""
"MSG1.TK2","MSG1.TK2:0212","15824","B1%s Base A.F.","B1%s基地航空隊的通報",""
"MSG1.TK2","MSG1.TK2:0213","15846","""Our forces were destroyed!""","""我軍已被全滅！""",""
"MSG1.TK2","MSG1.TK2:0214","16000","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0215","16022","B1%s Base A.F.","B1%s基地航空隊",""
"MSG1.TK2","MSG1.TK2:0216","16044","""Our forces destroyed the ","的電文：""我軍已擊滅敵方",""
"MSG1.TK2","MSG1.TK2:0217","16200","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0218","16222","B1%s Base A.F.","B1%s基地航空隊",""
"MSG1.TK2","MSG1.TK2:0219","16244","""The battle with the ","的電文：""與敵方",""
"MSG1.TK2","MSG1.TK2:0220","16270","B1%s %s ","B1%s %s",""
"MSG1.TK2","MSG1.TK2:0221","16282","B1reduced our aircrafts to %3d.""","B1的戰鬥，使我方飛機降至%3d架。""",""
"MSG1.TK2","MSG1.TK2:0222","16400","Message from the ","來自",""
"MSG1.TK2","MSG1.TK2:0223","16422","B1%s Base A.F.","B1%s基地航空隊",""
"MSG1.TK2","MSG1.TK2:0224","16444","""Air raid on the ","的電文：""對敵方",""
"MSG1.TK2","MSG1.TK2:0225","16466","B1%s %s Base ","B1%s %s基地",""
"MSG1.TK2","MSG1.TK2:0226","16483","B1was successful!.""","B1的空襲成功！""","原文句尾標點「!.」疑似筆誤"
"MSG1.TK2","MSG1.TK2:0227","16599","Red alert from the ","緊急警報——","移除開頭雜訊「K」"
"MSG1.TK2","MSG1.TK2:0228","16624","B1%s Base","B1%s基地的通報",""
"MSG1.TK2","MSG1.TK2:0229","16642","""Severe damage incurred from the ","""遭受敵方",""
"MSG1.TK2","MSG1.TK2:0230","16680","B1%s Air Force's ","B1%s空軍",""
"MSG1.TK2","MSG1.TK2:0231","16701","B1raid.""","B1的空襲，損失嚴重。""",""
"MSG1.TK2","MSG1.TK2:0232","16800","Red alert from the ","緊急警報——",""
"MSG1.TK2","MSG1.TK2:0233","16831","""The armory of the ","的通報：""","armory 在此指艦上彈藥庫，譯文移至 #235"
"MSG1.TK2","MSG1.TK2:0234","16851","C%d%s %s ","C%d%s %s","C 為遊戲控制碼，保留原樣"
"MSG1.TK2","MSG1.TK2:0235","16864","caught fire and sunk!""","的彈藥庫起火，艦體沉沒！""",""
"MSG1.TK2","MSG1.TK2:0236","17000","Red alert from the ","緊急警報——",""
"MSG1.TK2","MSG1.TK2:0237","17027","C7submarine.","C7潛艇。","C7 為遊戲控制碼，保留原樣"
"MSG1.TK2","MSG1.TK2:0238","17040","""Armor damaged by enemy fire.","通報：""裝甲遭敵火擊破。",""
"MSG1.TK2","MSG1.TK2:0239","17070","Sub explodes under pressure.""","潛艇因水壓爆炸。""",""
"MSG1.TK2","MSG1.TK2:0240","17200","Report from the %s. ","來自%s的報告。",""
"MSG1.TK2","MSG1.TK2:0241","17221","Sunk due to lack of materials.","因物資耗盡而沉沒。",""
"MSG1.TK2","MSG1.TK2:0242","17400","Report from the %s submarine. ","來自%s潛艇的報告。",""
"MSG1.TK2","MSG1.TK2:0243","17431","Sunk due to lack of materials.","因物資耗盡而沉沒。",""
"MSG1.TK2","MSG1.TK2:0244","17599","Report from the %s. Remaining materials scarce. Request aid.","來自%s的報告。剩餘物資稀少，請求補給。","移除開頭雜訊「3」"
"MSG1.TK2","MSG1.TK2:0245","17800","Report from the %s submarine. Remaining materials scarce. Request aid.","來自%s潛艇的報告。剩餘物資稀少，請求補給。",""
"MSG1.TK2","MSG1.TK2:0246","18000","Report from the %s submarine. Sunk by enemy's escort ship when attacking the %s %s Base transports.","來自%s潛艇的報告。攻擊%s%s基地運輸船時，遭敵方護衛艦擊沉。",""
"MSG1.TK2","MSG1.TK2:0247","18200","Report from the %s %s Base. Detected and sunk enemy submarine.","來自%s%s基地的報告。發現並擊沉敵方潛艇。",""
"MSG1.TK2","MSG1.TK2:0248","18400","Germany takes Moscow. Germany and the USSR sign","德國攻佔莫斯科。德國與蘇聯簽署",""
"MSG1.TK2","MSG1.TK2:0249","18448","a peace fire agreement.","停火協議。","原文 peace fire 應為 cease-fire（停火）之誤"
